Date,CPU Utilization,CPU Power
2024-01-13 20:50:42,0.00338,0.11124
2024-01-13 20:50:43,0.01141,0.34877
2024-01-13 20:50:44,0.00254,0.08759
2024-01-13 20:50:45,0.00185,0.05512
2024-01-13 20:50:46,0.00173,0.04773
2024-01-13 20:50:47,0.00170,0.05703
2024-01-13 20:50:48,0.00174,0.05944
2024-01-13 20:50:49,0.00085,0.02925
2024-01-13 20:50:50,0.00168,0.07052
2024-01-13 20:50:51,0.00733,0.25631
2024-01-13 20:50:52,0.00090,0.03267
2024-01-13 20:50:53,0.00180,0.06297
2024-01-13 20:50:54,0.00085,0.03420
2024-01-13 20:50:55,0.00203,0.07224
2024-01-13 20:50:56,0.04011,1.50279
2024-01-13 20:50:57,0.02273,0.82847
2024-01-13 20:50:58,0.00174,0.05859
2024-01-13 20:50:59,0.00091,0.03689
2024-01-13 20:51:00,0.00087,0.03125
2024-01-13 20:51:01,0.00812,0.29070
2024-01-13 20:51:02,0.00085,0.03153
2024-01-13 20:51:03,0.00099,0.02920
2024-01-13 20:51:04,0.00169,0.06237
2024-01-13 20:51:05,0.00170,0.07310
2024-01-13 20:51:06,0.00636,0.22238
2024-01-13 20:51:08,0.00186,0.06304
2024-01-13 20:51:09,0.00181,0.05589
2024-01-13 20:51:10,0.00273,0.09253
2024-01-13 20:51:11,0.00171,0.05899
2024-01-13 20:51:12,0.02698,0.77932
2024-01-13 20:51:13,0.03191,0.80095
2024-01-13 20:51:14,0.03203,0.76373
2024-01-13 20:51:15,0.02752,0.69985
2024-01-13 20:51:16,0.02911,0.72784
2024-01-13 20:51:17,0.02481,0.59330
2024-01-13 20:51:18,0.00596,0.19488
2024-01-13 20:51:19,0.00168,0.05100
2024-01-13 20:51:20,0.00257,0.09297
2024-01-13 20:51:21,0.00091,0.03242
2024-01-13 20:51:22,0.00275,0.09986
