Date,CPU Utilization,CPU Power
2024-01-13 23:54:02,0.00000,0.00000
2024-01-13 23:54:03,0.00000,0.00000
2024-01-13 23:54:04,0.01952,0.71620
2024-01-13 23:54:05,0.03888,1.12997
2024-01-13 23:54:06,0.04004,1.12197
2024-01-13 23:54:07,0.04464,1.06108
2024-01-13 23:54:08,0.03792,1.30900
2024-01-13 23:54:09,0.02641,0.68884
2024-01-13 23:54:10,0.01182,0.57736
2024-01-13 23:54:11,0.00266,0.15675
2024-01-13 23:54:12,0.00181,0.10066
2024-01-13 23:54:13,0.00000,0.00000
2024-01-13 23:54:14,0.00182,0.11176
2024-01-13 23:54:15,0.00092,0.07272
2024-01-13 23:54:16,0.01616,0.92665
2024-01-13 23:54:17,0.00090,0.03440
2024-01-13 23:54:18,0.00000,0.00000
2024-01-13 23:54:19,0.00182,0.07694
2024-01-13 23:54:21,0.00090,0.03840
2024-01-13 23:54:22,0.00362,0.11728
2024-01-13 23:54:23,0.00094,0.03362
2024-01-13 23:54:24,0.00094,0.02727
2024-01-13 23:54:25,0.00088,0.03183
2024-01-13 23:54:26,0.00000,0.00000
2024-01-13 23:54:27,0.00924,0.28562
2024-01-13 23:54:28,0.00000,0.00000
2024-01-13 23:54:29,0.00093,0.02545
2024-01-13 23:54:30,0.00108,0.04202
2024-01-13 23:54:31,0.00090,0.03117
2024-01-13 23:54:32,0.04324,1.07063
2024-01-13 23:54:33,0.05161,2.43075
2024-01-13 23:54:34,0.00763,0.36123
2024-01-13 23:54:35,0.02491,0.96351
2024-01-13 23:54:36,0.00000,0.00000
2024-01-13 23:54:37,0.00187,0.12949
2024-01-13 23:54:38,0.00169,0.11389
2024-01-13 23:54:39,0.00000,0.00000
2024-01-13 23:54:40,0.00182,0.10696
2024-01-13 23:54:41,0.00091,0.06005
2024-01-13 23:54:42,0.00096,0.05718
2024-01-13 23:54:43,0.00367,0.19432
