Date,CPU Utilization,CPU Power
2024-01-13 21:16:46,0.04710,1.66911
2024-01-13 21:16:47,0.00753,0.26608
2024-01-13 21:16:48,0.02374,0.81911
2024-01-13 21:16:49,0.01479,0.55067
2024-01-13 21:16:50,0.01188,0.47891
2024-01-13 21:16:51,0.00092,0.04742
2024-01-13 21:16:52,0.06750,2.71768
2024-01-13 21:16:53,0.01877,0.75051
2024-01-13 21:16:55,0.01659,0.62159
2024-01-13 21:16:56,0.05603,1.49269
2024-01-13 21:16:57,0.04814,1.11952
2024-01-13 21:16:58,0.08484,1.62440
2024-01-13 21:16:59,0.07700,1.61251
2024-01-13 21:17:00,0.07344,2.01102
2024-01-13 21:17:01,0.05775,1.40894
2024-01-13 21:17:02,0.09107,2.25497
2024-01-13 21:17:03,0.07449,1.89197
2024-01-13 21:17:04,0.07729,2.29917
2024-01-13 21:17:05,0.10870,2.91838
2024-01-13 21:17:06,0.08782,2.04129
2024-01-13 21:17:07,0.06458,1.79062
2024-01-13 21:17:08,0.08264,2.44842
2024-01-13 21:17:09,0.06786,2.19591
2024-01-13 21:17:10,0.10027,2.91957
2024-01-13 21:17:11,0.11012,2.88697
2024-01-13 21:17:12,0.06569,2.37896
2024-01-13 21:17:13,0.09913,2.49282
2024-01-13 21:17:14,0.07762,2.12062
2024-01-13 21:17:15,0.10899,2.19394
2024-01-13 21:17:16,0.06697,2.29675
2024-01-13 21:17:17,0.11587,2.68677
2024-01-13 21:17:18,0.05987,2.28289
2024-01-13 21:17:19,0.04889,1.83089
2024-01-13 21:17:20,0.02017,0.81286
2024-01-13 21:17:21,0.00304,0.11852
2024-01-13 21:17:22,0.00096,0.04580
2024-01-13 21:17:23,0.00092,0.04502
