Date,CPU Utilization,CPU Power
2024-01-14 13:27:06,0.03824,0.75640
2024-01-14 13:27:07,0.02019,0.40706
2024-01-14 13:27:08,0.02549,0.51604
2024-01-14 13:27:10,0.01914,0.40133
2024-01-14 13:27:11,0.06844,2.03573
2024-01-14 13:27:12,0.02924,0.95265
2024-01-14 13:27:13,0.05693,1.57366
2024-01-14 13:27:14,0.01830,0.74090
2024-01-14 13:27:15,0.02246,0.88721
2024-01-14 13:27:16,0.00248,0.06923
2024-01-14 13:27:17,0.04866,1.45074
2024-01-14 13:27:18,0.11367,2.16679
2024-01-14 13:27:19,0.06273,1.37109
2024-01-14 13:27:20,0.04573,1.00280
2024-01-14 13:27:21,0.06972,1.80543
2024-01-14 13:27:22,0.02854,0.97505
2024-01-14 13:27:23,0.02700,1.00761
2024-01-14 13:27:24,0.02775,0.94581
2024-01-14 13:27:25,0.03401,1.04982
2024-01-14 13:27:26,0.00478,0.17609
2024-01-14 13:27:27,0.10558,1.82222
2024-01-14 13:27:29,0.11407,2.16353
2024-01-14 13:27:30,0.08108,1.60850
2024-01-14 13:27:31,0.09971,1.78338
2024-01-14 13:27:32,0.08687,1.44995
2024-01-14 13:27:33,0.09363,1.83075
2024-01-14 13:27:34,0.13215,2.06328
2024-01-14 13:27:35,0.08035,1.23393
2024-01-14 13:27:36,0.09333,1.23119
2024-01-14 13:27:37,0.12082,1.26201
2024-01-14 13:27:38,0.11277,1.21470
2024-01-14 13:27:39,0.11203,1.99290
2024-01-14 13:27:40,0.09279,1.58087
2024-01-14 13:27:41,0.07911,1.21125
2024-01-14 13:27:43,0.08538,1.35182
2024-01-14 13:27:44,0.06715,1.30267
2024-01-14 13:27:45,0.06912,1.23621
2024-01-14 13:27:46,0.06170,1.19111
2024-01-14 13:27:47,0.07940,1.21141
2024-01-14 13:27:48,0.07371,1.17271
2024-01-14 13:27:49,0.11590,1.50920
2024-01-14 13:27:50,0.11505,1.21973
2024-01-14 13:27:51,0.10728,1.20157
2024-01-14 13:27:52,0.11971,1.20512
2024-01-14 13:27:54,0.10692,1.28026
2024-01-14 13:27:55,0.09075,1.14677
2024-01-14 13:27:56,0.09192,1.19462
2024-01-14 13:27:57,0.06919,1.26749
2024-01-14 13:27:58,0.11955,1.57106
2024-01-14 13:27:59,0.09833,1.33780
2024-01-14 13:28:00,0.08195,1.27507
