Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 12:58:01,0.25762,50.32687,5.04688,45.28000
2024-01-14 12:58:02,0.21617,50.12062,5.14063,44.98000
2024-01-14 12:58:03,0.21416,50.00930,5.02930,44.98000
2024-01-14 12:58:04,0.20537,50.03320,5.03320,45.00000
2024-01-14 12:58:05,0.29371,49.34742,5.10742,44.24000
2024-01-14 12:58:06,0.31676,49.11063,4.89063,44.22000
2024-01-14 12:58:07,0.21702,49.15227,5.07227,44.08000
2024-01-14 12:58:08,0.22128,49.69805,4.99805,44.70000
2024-01-14 12:58:09,0.24537,48.94062,4.89063,44.05000
2024-01-14 12:58:10,0.23077,49.79164,4.93164,44.86000
2024-01-14 12:58:12,0.37219,48.86883,4.79883,44.07000
2024-01-14 12:58:13,0.38220,49.29383,4.92383,44.37000
2024-01-14 12:58:14,0.32753,50.06305,4.87305,45.19000
2024-01-14 12:58:15,0.34113,48.81867,4.88867,43.93000
2024-01-14 12:58:16,0.35942,49.07985,4.83984,44.24000
2024-01-14 12:58:17,0.37445,49.17750,4.93750,44.24000
2024-01-14 12:58:18,0.37056,49.10477,4.88477,44.22000
2024-01-14 12:58:19,0.35284,49.89570,4.84570,45.05000
2024-01-14 12:58:20,0.36893,48.76156,4.85156,43.91000
2024-01-14 12:58:21,0.25362,49.89727,5.19727,44.70000
2024-01-14 12:58:22,0.18855,49.38000,5.00000,44.38000
2024-01-14 12:58:23,0.21552,45.21805,4.99805,40.22000
2024-01-14 12:58:24,0.21739,45.15117,4.70117,40.45000
2024-01-14 12:58:25,0.27700,46.30563,4.76563,41.54000
2024-01-14 12:58:26,0.32332,43.25930,4.52930,38.73000
2024-01-14 12:58:27,0.32343,42.86703,4.45703,38.41000
2024-01-14 12:58:28,0.29195,42.92437,4.48438,38.44000
2024-01-14 12:58:29,0.36733,42.74703,4.45703,38.29000
2024-01-14 12:58:30,0.37937,42.17133,4.36133,37.81000
2024-01-14 12:58:31,0.36209,41.69328,4.36328,37.33000
2024-01-14 12:58:32,0.27798,42.45391,4.50391,37.95000
2024-01-14 12:58:33,0.24621,42.86726,4.44727,38.42000
