Date,CPU Utilization,CPU Power
2024-01-13 23:09:58,0.03559,0.97778
2024-01-13 23:09:59,0.02966,0.85100
2024-01-13 23:10:00,0.02564,0.86932
2024-01-13 23:10:01,0.02862,0.85622
2024-01-13 23:10:02,0.03571,0.99023
2024-01-13 23:10:03,0.03038,0.96975
2024-01-13 23:10:04,0.03665,0.92922
2024-01-13 23:10:05,0.04570,1.44715
2024-01-13 23:10:06,0.03735,0.96947
2024-01-13 23:10:07,0.04028,0.95786
2024-01-13 23:10:08,0.02886,0.92083
2024-01-13 23:10:09,0.01270,0.44084
2024-01-13 23:10:10,0.00733,0.28759
2024-01-13 23:10:11,0.01205,0.37565
2024-01-13 23:10:12,0.00843,0.31620
2024-01-13 23:10:13,0.00000,0.00000
2024-01-13 23:10:14,0.00085,0.03730
2024-01-13 23:10:15,0.00182,0.08446
2024-01-13 23:10:16,0.00000,0.00000
2024-01-13 23:10:17,0.00276,0.09192
2024-01-13 23:10:18,0.00189,0.06898
2024-01-13 23:10:19,0.00084,0.03350
2024-01-13 23:10:20,0.00000,0.00000
2024-01-13 23:10:21,0.00000,0.00000
2024-01-13 23:10:22,0.00543,0.17115
2024-01-13 23:10:23,0.00085,0.03522
2024-01-13 23:10:25,0.00110,0.03920
2024-01-13 23:10:26,0.00178,0.09872
2024-01-13 23:10:27,0.00099,0.05548
2024-01-13 23:10:28,0.00890,0.30617
2024-01-13 23:10:29,0.00517,0.18924
2024-01-13 23:10:30,0.02352,0.87270
2024-01-13 23:10:31,0.02196,0.61445
2024-01-13 23:10:32,0.01042,0.37024
2024-01-13 23:10:33,0.00169,0.07512
2024-01-13 23:10:34,0.00169,0.08438
2024-01-13 23:10:35,0.00084,0.03536
2024-01-13 23:10:36,0.00169,0.05570
