Date,CPU Utilization,CPU Power
2024-01-13 23:01:40,0.03458,0.96021
2024-01-13 23:01:41,0.04368,1.15074
2024-01-13 23:01:42,0.04709,1.16984
2024-01-13 23:01:43,0.03561,0.88269
2024-01-13 23:01:44,0.00821,0.27963
2024-01-13 23:01:45,0.00523,0.25304
2024-01-13 23:01:46,0.00170,0.09485
2024-01-13 23:01:48,0.00092,0.05498
2024-01-13 23:01:49,0.00168,0.09434
2024-01-13 23:01:50,0.00276,0.13668
2024-01-13 23:01:51,0.00000,0.00000
2024-01-13 23:01:52,0.00168,0.08680
2024-01-13 23:01:53,0.00090,0.05129
2024-01-13 23:01:54,0.00085,0.05074
2024-01-13 23:01:55,0.00367,0.10844
2024-01-13 23:01:56,0.00179,0.07240
2024-01-13 23:01:57,0.00268,0.12185
2024-01-13 23:01:58,0.00179,0.10345
2024-01-13 23:01:59,0.00188,0.07278
