Date,CPU Utilization,CPU Power
2024-01-13 20:23:14,0.00000,0.00000
2024-01-13 20:23:15,0.08657,1.79075
2024-01-13 20:23:16,0.02768,0.66256
2024-01-13 20:23:17,0.02232,0.70812
2024-01-13 20:23:18,0.01391,0.39890
2024-01-13 20:23:19,0.00258,0.08813
2024-01-13 20:23:20,0.00183,0.04967
2024-01-13 20:23:21,0.00172,0.05616
2024-01-13 20:23:22,0.00281,0.10511
2024-01-13 20:23:23,0.00370,0.11163
2024-01-13 20:23:24,0.00184,0.07094
2024-01-13 20:23:25,0.00085,0.03435
2024-01-13 20:23:26,0.00183,0.06758
2024-01-13 20:23:27,0.00090,0.03313
2024-01-13 20:23:28,0.03565,1.33249
2024-01-13 20:23:29,0.10748,4.23664
2024-01-13 20:23:30,0.09157,4.16690
2024-01-13 20:23:31,0.08527,4.18765
2024-01-13 20:23:32,0.09369,4.17800
2024-01-13 20:23:33,0.01592,0.78042
2024-01-13 20:23:34,0.00197,0.10123
2024-01-13 20:23:36,0.00096,0.04039
2024-01-13 20:23:37,0.00187,0.08318
2024-01-13 20:23:38,0.00094,0.03982
2024-01-13 20:23:39,0.03757,1.37605
2024-01-13 20:23:40,0.03653,1.51390
2024-01-13 20:23:41,0.00084,0.03048
2024-01-13 20:23:42,0.00087,0.02619
2024-01-13 20:23:43,0.00188,0.05995
2024-01-13 20:23:44,0.00353,0.11181
2024-01-13 20:23:45,0.02746,0.77950
2024-01-13 20:23:46,0.04669,1.28126
2024-01-13 20:23:47,0.02216,0.55179
2024-01-13 20:23:48,0.02403,0.55322
2024-01-13 20:23:49,0.02080,0.53921
2024-01-13 20:23:50,0.00255,0.07957
2024-01-13 20:23:51,0.00170,0.05348
