Date,CPU Utilization,CPU Power
2024-01-13 20:27:05,0.07993,2.04563
2024-01-13 20:27:06,0.02051,0.52264
2024-01-13 20:27:07,0.01458,0.49402
2024-01-13 20:27:08,0.00173,0.06800
2024-01-13 20:27:09,0.01295,0.37714
2024-01-13 20:27:10,0.00251,0.08796
2024-01-13 20:27:11,0.00171,0.05646
2024-01-13 20:27:12,0.00264,0.08052
2024-01-13 20:27:13,0.00087,0.02926
2024-01-13 20:27:14,0.00421,0.15205
2024-01-13 20:27:15,0.00173,0.05754
2024-01-13 20:27:16,0.00180,0.05524
2024-01-13 20:27:17,0.00087,0.02815
2024-01-13 20:27:18,0.00176,0.06581
2024-01-13 20:27:19,0.03489,1.24016
2024-01-13 20:27:20,0.08503,3.30509
2024-01-13 20:27:21,0.08919,3.08327
2024-01-13 20:27:22,0.09415,3.37887
2024-01-13 20:27:23,0.01275,0.53223
2024-01-13 20:27:24,0.00607,0.23643
2024-01-13 20:27:25,0.00173,0.07293
2024-01-13 20:27:26,0.00085,0.03101
2024-01-13 20:27:28,0.00185,0.06858
2024-01-13 20:27:29,0.00180,0.06300
2024-01-13 20:27:30,0.00607,0.20802
2024-01-13 20:27:31,0.00168,0.06313
2024-01-13 20:27:32,0.00173,0.06404
2024-01-13 20:27:33,0.00259,0.10258
2024-01-13 20:27:34,0.00085,0.03666
2024-01-13 20:27:35,0.02296,0.75169
2024-01-13 20:27:36,0.02178,0.76590
2024-01-13 20:27:37,0.02424,0.75049
2024-01-13 20:27:38,0.00513,0.19872
2024-01-13 20:27:39,0.00339,0.13087
2024-01-13 20:27:40,0.00086,0.03411
2024-01-13 20:27:41,0.00086,0.03234
2024-01-13 20:27:42,0.00252,0.10271
