Date,CPU Utilization,CPU Power
2024-01-13 22:28:04,0.11525,3.43589
2024-01-13 22:28:05,0.01212,0.64859
2024-01-13 22:28:06,0.00596,0.24759
2024-01-13 22:28:07,0.00422,0.20217
2024-01-13 22:28:08,0.01267,0.60136
2024-01-13 22:28:09,0.00086,0.04896
2024-01-13 22:28:10,0.00000,0.00000
2024-01-13 22:28:11,0.00085,0.05012
2024-01-13 22:28:12,0.00084,0.04467
2024-01-13 22:28:13,0.01597,0.61451
2024-01-13 22:28:14,0.00000,0.00000
2024-01-13 22:28:15,0.00000,0.00000
2024-01-13 22:28:16,0.00000,0.00000
2024-01-13 22:28:17,0.02284,1.07227
2024-01-13 22:28:18,0.06555,1.99219
2024-01-13 22:28:19,0.00508,0.21620
2024-01-13 22:28:20,0.00000,0.00000
2024-01-13 22:28:21,0.00000,0.00000
2024-01-13 22:28:22,0.00000,0.00000
2024-01-13 22:28:23,0.00253,0.08865
2024-01-13 22:28:24,0.00000,0.00000
2024-01-13 22:28:25,0.00000,0.00000
2024-01-13 22:28:27,0.00000,0.00000
2024-01-13 22:28:28,0.00000,0.00000
2024-01-13 22:28:29,0.01362,0.41217
2024-01-13 22:28:30,0.00345,0.16184
2024-01-13 22:28:31,0.00000,0.00000
2024-01-13 22:28:32,0.00086,0.04398
2024-01-13 22:28:33,0.00085,0.03978
2024-01-13 22:28:34,0.04068,1.41964
2024-01-13 22:28:35,0.04584,1.74696
2024-01-13 22:28:36,0.00507,0.22455
2024-01-13 22:28:37,0.00422,0.16309
2024-01-13 22:28:38,0.00589,0.18249
2024-01-13 22:28:39,0.00000,0.00000
2024-01-13 22:28:40,0.00000,0.00000
2024-01-13 22:28:41,0.00000,0.00000
