Date,CPU Utilization,CPU Power
2024-01-13 23:36:36,0.00000,0.00000
2024-01-13 23:36:38,0.00000,0.00000
2024-01-13 23:36:39,0.00091,0.04626
2024-01-13 23:36:40,0.00000,0.00000
2024-01-13 23:36:41,0.00000,0.00000
2024-01-13 23:36:42,0.00000,0.00000
2024-01-13 23:36:43,0.00000,0.00000
2024-01-13 23:36:44,0.00000,0.00000
2024-01-13 23:36:45,0.00000,0.00000
2024-01-13 23:36:46,0.00166,0.08296
2024-01-13 23:36:47,0.00088,0.05174
2024-01-13 23:36:48,0.00088,0.04680
2024-01-13 23:36:49,0.00000,0.00000
2024-01-13 23:36:50,0.00000,0.00000
2024-01-13 23:36:51,0.00092,0.04056
2024-01-13 23:36:52,0.00000,0.00000
2024-01-13 23:36:53,0.00000,0.00000
2024-01-13 23:36:54,0.00092,0.03323
2024-01-13 23:36:55,0.00000,0.00000
2024-01-13 23:36:56,0.00090,0.02798
2024-01-13 23:36:57,0.00000,0.00000
2024-01-13 23:36:58,0.00000,0.00000
2024-01-13 23:36:59,0.00000,0.00000
2024-01-13 23:37:00,0.00097,0.02635
2024-01-13 23:37:02,0.01829,0.38870
2024-01-13 23:37:03,0.00000,0.00000
2024-01-13 23:37:04,0.00000,0.00000
2024-01-13 23:37:05,0.00180,0.06235
2024-01-13 23:37:06,0.00000,0.00000
2024-01-13 23:37:07,0.00673,0.21227
2024-01-13 23:37:08,0.00091,0.03895
2024-01-13 23:37:09,0.00340,0.13887
2024-01-13 23:37:10,0.00000,0.00000
2024-01-13 23:37:11,0.00169,0.08601
2024-01-13 23:37:12,0.00000,0.00000
2024-01-13 23:37:13,0.00000,0.00000
2024-01-13 23:37:14,0.00000,0.00000
2024-01-13 23:37:15,0.00171,0.07738
2024-01-13 23:37:16,0.00380,0.11257
2024-01-13 23:37:17,0.00506,0.16190
