Date,CPU Utilization,CPU Power
2024-01-13 22:07:16,0.12395,4.03001
2024-01-13 22:07:17,0.03303,1.05515
2024-01-13 22:07:18,0.00198,0.08704
2024-01-13 22:07:19,0.00877,0.26429
2024-01-13 22:07:20,0.00997,0.35382
2024-01-13 22:07:21,0.00000,0.00000
2024-01-13 22:07:22,0.00091,0.02659
2024-01-13 22:07:23,0.00084,0.03586
2024-01-13 22:07:24,0.00000,0.00000
2024-01-13 22:07:25,0.01620,0.34228
2024-01-13 22:07:26,0.00000,0.00000
2024-01-13 22:07:27,0.00000,0.00000
2024-01-13 22:07:28,0.00000,0.00000
2024-01-13 22:07:29,0.03656,1.47166
2024-01-13 22:07:30,0.05318,1.61387
2024-01-13 22:07:32,0.02180,0.74254
2024-01-13 22:07:33,0.00300,0.11133
2024-01-13 22:07:34,0.00000,0.00000
2024-01-13 22:07:35,0.00000,0.00000
2024-01-13 22:07:36,0.00091,0.03205
2024-01-13 22:07:37,0.00000,0.00000
2024-01-13 22:07:38,0.00000,0.00000
2024-01-13 22:07:39,0.00000,0.00000
2024-01-13 22:07:40,0.00111,0.03128
2024-01-13 22:07:41,0.02047,0.58835
2024-01-13 22:07:42,0.05456,2.03282
2024-01-13 22:07:43,0.00461,0.24902
2024-01-13 22:07:44,0.00092,0.04606
2024-01-13 22:07:45,0.03850,1.26100
2024-01-13 22:07:46,0.03340,1.10034
2024-01-13 22:07:47,0.01179,0.52141
2024-01-13 22:07:48,0.00000,0.00000
2024-01-13 22:07:49,0.05748,1.77020
2024-01-13 22:07:50,0.00095,0.04821
2024-01-13 22:07:51,0.01095,0.35202
2024-01-13 22:07:52,0.00000,0.00000
2024-01-13 22:07:53,0.00000,0.00000
