Date,CPU Utilization,CPU Power
2024-01-13 21:32:55,0.01959,0.48656
2024-01-13 21:32:56,0.06781,1.81813
2024-01-13 21:32:57,0.03872,1.04688
2024-01-13 21:32:58,0.02148,0.68961
2024-01-13 21:32:59,0.00482,0.17842
2024-01-13 21:33:00,0.01921,0.80163
2024-01-13 21:33:01,0.04287,1.71776
2024-01-13 21:33:02,0.01332,0.59124
2024-01-13 21:33:03,0.00382,0.14968
2024-01-13 21:33:04,0.04943,1.59310
2024-01-13 21:33:05,0.02972,0.93444
2024-01-13 21:33:06,0.08827,1.89010
2024-01-13 21:33:07,0.07545,1.99975
2024-01-13 21:33:08,0.07866,1.99238
2024-01-13 21:33:09,0.11900,3.15858
2024-01-13 21:33:10,0.11020,2.90107
2024-01-13 21:33:11,0.01477,0.49513
2024-01-13 21:33:12,0.00297,0.09544
2024-01-13 21:33:13,0.00000,0.00000
2024-01-13 21:33:14,0.00226,0.06323
2024-01-13 21:33:15,0.01295,0.33486
2024-01-13 21:33:17,0.01244,0.30721
2024-01-13 21:33:18,0.01264,0.39318
2024-01-13 21:33:19,0.05876,1.42928
2024-01-13 21:33:20,0.10021,1.98239
2024-01-13 21:33:21,0.03398,1.16025
2024-01-13 21:33:22,0.01818,0.76846
2024-01-13 21:33:23,0.00289,0.13400
2024-01-13 21:33:24,0.00201,0.09701
2024-01-13 21:33:25,0.07477,2.46138
2024-01-13 21:33:26,0.01132,0.41821
2024-01-13 21:33:27,0.00301,0.13524
2024-01-13 21:33:29,0.00223,0.07520
2024-01-13 21:33:30,0.00346,0.11545
2024-01-13 21:33:31,0.00106,0.04174
2024-01-13 21:33:32,0.00186,0.06550
2024-01-13 21:33:33,0.02576,0.69399
