Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 15:03:08,0.16246,40.75359,3.43359,37.32000
2024-01-14 15:03:09,0.14371,42.68125,4.28125,38.40000
2024-01-14 15:03:10,0.16117,42.11312,4.45313,37.66000
2024-01-14 15:03:11,0.12816,41.92477,4.13477,37.79000
2024-01-14 15:03:12,0.14316,41.81848,4.18848,37.63000
2024-01-14 15:03:13,0.14471,42.23383,4.17383,38.06000
2024-01-14 15:03:14,0.13357,42.10750,4.18750,37.92000
2024-01-14 15:03:15,0.16841,43.57645,4.35645,39.22000
2024-01-14 15:03:16,0.17977,42.91640,4.31641,38.60000
2024-01-14 15:03:17,0.13263,41.78184,4.13184,37.65000
2024-01-14 15:03:18,0.15145,42.21531,4.19531,38.02000
2024-01-14 15:03:19,0.15945,42.55172,4.76172,37.79000
2024-01-14 15:03:20,0.15236,41.63746,4.14746,37.49000
2024-01-14 15:03:21,0.13659,41.90051,4.27051,37.63000
2024-01-14 15:03:23,0.15485,42.07109,4.12109,37.95000
2024-01-14 15:03:24,0.13532,41.68531,4.19531,37.49000
2024-01-14 15:03:25,0.14471,41.96527,4.15527,37.81000
2024-01-14 15:03:26,0.14368,43.54383,4.17383,39.37000
2024-01-14 15:03:27,0.12208,42.08355,4.14355,37.94000
2024-01-14 15:03:28,0.13256,41.67945,4.18945,37.49000
2024-01-14 15:03:29,0.13930,42.51926,4.23926,38.28000
2024-01-14 15:03:30,0.12727,41.80137,4.15137,37.65000
2024-01-14 15:03:31,0.13799,42.58992,4.16992,38.42000
2024-01-14 15:03:32,0.13126,42.40039,4.15039,38.25000
2024-01-14 15:03:33,0.14176,42.29570,4.34570,37.95000
2024-01-14 15:03:34,0.13820,41.84922,4.19922,37.65000
2024-01-14 15:03:35,0.15369,42.44586,4.25586,38.19000
2024-01-14 15:03:36,0.17201,42.30973,4.21973,38.09000
2024-01-14 15:03:37,0.14690,41.83289,4.21289,37.62000
2024-01-14 15:03:38,0.14772,42.08297,4.29297,37.79000
2024-01-14 15:03:39,0.13047,42.70465,4.26465,38.44000
2024-01-14 15:03:40,0.13562,42.14168,4.22168,37.92000
2024-01-14 15:03:41,0.13368,41.81895,4.16895,37.65000
2024-01-14 15:03:42,0.14788,42.00363,4.22363,37.78000
2024-01-14 15:03:43,0.15363,42.53223,4.28223,38.25000
2024-01-14 15:03:44,0.13346,41.70926,4.23926,37.47000
2024-01-14 15:03:45,0.13957,41.93187,4.17188,37.76000
2024-01-14 15:03:47,0.13070,41.83899,4.20898,37.63000
2024-01-14 15:03:48,0.15533,42.50145,4.23145,38.27000
2024-01-14 15:03:49,0.16088,42.03363,4.22363,37.81000
2024-01-14 15:03:50,0.17497,42.40777,4.21777,38.19000
2024-01-14 15:03:51,0.15313,42.28922,4.19922,38.09000
2024-01-14 15:03:52,0.14578,42.30922,4.19922,38.11000
2024-01-14 15:03:53,0.12876,42.16117,4.20117,37.96000
2024-01-14 15:03:54,0.13632,38.90570,4.09570,34.81000
2024-01-14 15:03:55,0.16080,38.96391,4.00391,34.96000
