Date,CPU Utilization,CPU Power
2024-01-13 20:04:42,0.06808,1.72709
2024-01-13 20:04:43,0.02087,0.59919
2024-01-13 20:04:44,0.02705,0.76278
2024-01-13 20:04:45,0.01141,0.32579
2024-01-13 20:04:47,0.00688,0.21211
2024-01-13 20:04:48,0.00183,0.04999
2024-01-13 20:04:49,0.00273,0.07326
2024-01-13 20:04:50,0.00182,0.06169
2024-01-13 20:04:51,0.00086,0.03065
2024-01-13 20:04:52,0.00725,0.22443
2024-01-13 20:04:53,0.00086,0.03989
2024-01-13 20:04:54,0.00098,0.03905
2024-01-13 20:04:55,0.00085,0.03415
2024-01-13 20:04:56,0.00194,0.07596
2024-01-13 20:04:57,0.03382,1.06966
2024-01-13 20:04:58,0.09027,4.11340
2024-01-13 20:04:59,0.02047,0.69573
2024-01-13 20:05:00,0.00272,0.10281
2024-01-13 20:05:01,0.00087,0.04095
2024-01-13 20:05:02,0.01512,0.42099
2024-01-13 20:05:03,0.00182,0.06784
2024-01-13 20:05:04,0.00085,0.03650
2024-01-13 20:05:05,0.00804,0.32193
