Date,CPU Utilization,CPU Power
2024-01-13 22:43:18,0.12075,4.30396
2024-01-13 22:43:19,0.02375,1.20115
2024-01-13 22:43:20,0.00509,0.22087
2024-01-13 22:43:21,0.00423,0.19219
2024-01-13 22:43:22,0.01264,0.58846
2024-01-13 22:43:23,0.00000,0.00000
2024-01-13 22:43:24,0.00170,0.10938
2024-01-13 22:43:25,0.00084,0.04955
2024-01-13 22:43:26,0.00084,0.04926
2024-01-13 22:43:27,0.01685,0.69843
2024-01-13 22:43:28,0.00000,0.00000
2024-01-13 22:43:29,0.00000,0.00000
2024-01-13 22:43:30,0.00000,0.00000
2024-01-13 22:43:32,0.03879,1.41200
2024-01-13 22:43:33,0.03535,1.25085
2024-01-13 22:43:34,0.02259,0.87539
2024-01-13 22:43:35,0.00084,0.03204
2024-01-13 22:43:36,0.00000,0.00000
2024-01-13 22:43:37,0.00000,0.00000
2024-01-13 22:43:38,0.00182,0.07191
2024-01-13 22:43:39,0.00000,0.00000
2024-01-13 22:43:40,0.00000,0.00000
2024-01-13 22:43:41,0.00000,0.00000
2024-01-13 22:43:42,0.00000,0.00000
2024-01-13 22:43:43,0.01358,0.43539
2024-01-13 22:43:44,0.00337,0.19979
2024-01-13 22:43:45,0.00000,0.00000
2024-01-13 22:43:46,0.00087,0.04447
2024-01-13 22:43:47,0.00108,0.05083
2024-01-13 22:43:48,0.04942,1.33046
2024-01-13 22:43:49,0.02094,0.81529
2024-01-13 22:43:50,0.04637,1.26349
2024-01-13 22:43:51,0.00084,0.03495
2024-01-13 22:43:52,0.00767,0.23021
2024-01-13 22:43:53,0.00085,0.05133
2024-01-13 22:43:54,0.00000,0.00000
2024-01-13 22:43:55,0.00000,0.00000
2024-01-13 22:43:56,0.00000,0.00000
2024-01-13 22:43:57,0.00000,0.00000
2024-01-13 22:43:58,0.00000,0.00000
