Date,CPU Utilization,CPU Power
2024-01-13 20:46:36,0.08117,1.81162
2024-01-13 20:46:37,0.01979,0.53783
2024-01-13 20:46:38,0.01867,0.51410
2024-01-13 20:46:39,0.00345,0.10190
2024-01-13 20:46:40,0.00173,0.04758
2024-01-13 20:46:41,0.00296,0.08951
2024-01-13 20:46:42,0.00094,0.02985
2024-01-13 20:46:43,0.00264,0.09616
2024-01-13 20:46:44,0.00085,0.02439
2024-01-13 20:46:45,0.00344,0.10758
2024-01-13 20:46:46,0.00271,0.08274
2024-01-13 20:46:47,0.00087,0.02760
2024-01-13 20:46:48,0.00178,0.06208
2024-01-13 20:46:50,0.00086,0.02863
2024-01-13 20:46:51,0.03736,1.09830
2024-01-13 20:46:52,0.02923,0.96384
2024-01-13 20:46:53,0.00175,0.05034
2024-01-13 20:46:54,0.00175,0.05319
2024-01-13 20:46:55,0.00194,0.06454
2024-01-13 20:46:56,0.00731,0.22681
2024-01-13 20:46:57,0.00087,0.03344
2024-01-13 20:46:58,0.00086,0.03247
2024-01-13 20:46:59,0.00085,0.03459
2024-01-13 20:47:00,0.00171,0.06661
2024-01-13 20:47:01,0.00672,0.22656
2024-01-13 20:47:02,0.00253,0.09343
2024-01-13 20:47:03,0.00173,0.06357
2024-01-13 20:47:04,0.00169,0.06151
2024-01-13 20:47:05,0.00182,0.06164
2024-01-13 20:47:06,0.02606,0.84573
2024-01-13 20:47:07,0.03266,0.91216
2024-01-13 20:47:08,0.02807,0.77895
2024-01-13 20:47:09,0.02773,0.86213
2024-01-13 20:47:10,0.02905,0.88698
2024-01-13 20:47:11,0.02696,0.82303
2024-01-13 20:47:12,0.02740,0.77323
2024-01-13 20:47:13,0.02328,0.73485
2024-01-13 20:47:14,0.00341,0.12355
2024-01-13 20:47:15,0.00168,0.06623
2024-01-13 20:47:17,0.00084,0.03190
