Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 19:59:34,0.23644,49.12469,5.05469,44.07000
2024-01-14 19:59:35,0.17712,49.90875,4.71875,45.19000
2024-01-14 19:59:36,0.21345,49.12672,4.88672,44.24000
2024-01-14 19:59:37,0.17259,49.21266,4.97266,44.24000
2024-01-14 19:59:38,0.17747,50.12828,4.98828,45.14000
2024-01-14 19:59:39,0.20742,49.19313,4.95313,44.24000
2024-01-14 19:59:41,0.20186,49.46203,5.08203,44.38000
2024-01-14 19:59:42,0.18528,48.76141,4.69141,44.07000
2024-01-14 19:59:43,0.21922,50.34547,4.85547,45.49000
2024-01-14 19:59:44,0.20252,49.23938,4.85938,44.38000
2024-01-14 19:59:45,0.18519,49.58672,4.88672,44.70000
2024-01-14 19:59:46,0.17005,48.60906,4.78906,43.82000
2024-01-14 19:59:47,0.18930,49.54766,4.84766,44.70000
2024-01-14 19:59:48,0.22850,50.37281,4.88281,45.49000
2024-01-14 19:59:49,0.20693,49.76437,4.73438,45.03000
2024-01-14 19:59:50,0.19661,47.83360,4.68359,43.15000
2024-01-14 19:59:51,0.19444,44.22187,4.67188,39.55000
2024-01-14 19:59:52,0.20926,43.78016,4.41016,39.37000
2024-01-14 19:59:53,0.18027,44.99625,4.65625,40.34000
2024-01-14 19:59:54,0.19003,41.93844,4.89844,37.04000
2024-01-14 19:59:55,0.19024,42.08735,4.27734,37.81000
2024-01-14 19:59:56,0.21532,41.96969,4.17969,37.79000
2024-01-14 19:59:57,0.27881,41.62688,4.29688,37.33000
2024-01-14 19:59:58,0.31818,41.48297,4.29297,37.19000
2024-01-14 19:59:59,0.18838,33.41203,4.08203,29.33000
2024-01-14 20:00:00,0.20493,32.80453,3.64453,29.16000
2024-01-14 20:00:01,0.17486,33.87719,3.61719,30.26000
2024-01-14 20:00:02,0.20567,33.39719,3.61719,29.78000
2024-01-14 20:00:03,0.31550,34.51531,3.94531,30.57000
2024-01-14 20:00:04,0.33594,34.17781,3.75781,30.42000
2024-01-14 20:00:05,0.33504,33.88688,3.79688,30.09000
2024-01-14 20:00:07,0.23049,32.80672,3.63672,29.17000
2024-01-14 20:00:08,0.27758,32.96297,3.79297,29.17000
2024-01-14 20:00:09,0.23736,34.07828,3.98828,30.09000
2024-01-14 20:00:10,0.34030,33.97719,3.86719,30.11000
2024-01-14 20:00:11,0.23023,33.63719,3.86719,29.77000
2024-01-14 20:00:12,0.24578,33.85625,3.90625,29.95000
2024-01-14 20:00:13,0.22688,34.22500,4.12500,30.10000
2024-01-14 20:00:14,0.18381,32.55688,3.54688,29.01000
2024-01-14 20:00:15,0.22797,33.70344,3.77344,29.93000
2024-01-14 20:00:16,0.20569,34.36875,3.96875,30.40000
2024-01-14 20:00:17,0.22384,34.14797,3.91797,30.23000
2024-01-14 20:00:18,0.24704,34.15063,3.89063,30.26000
2024-01-14 20:00:19,0.20962,34.20625,3.65625,30.55000
2024-01-14 20:00:20,0.24621,33.98016,3.91016,30.07000
2024-01-14 20:00:21,0.33922,33.47984,3.83984,29.64000
2024-01-14 20:00:22,0.23233,33.23500,3.62500,29.61000
2024-01-14 20:00:23,0.20798,33.72703,3.95703,29.77000
2024-01-14 20:00:24,0.29569,33.47719,3.86719,29.61000
