Date,CPU Utilization,CPU Power
2024-01-13 23:24:57,0.01277,0.43892
2024-01-13 23:24:58,0.00648,0.30181
2024-01-13 23:24:59,0.00281,0.13152
2024-01-13 23:25:00,0.00712,0.19337
2024-01-13 23:25:01,0.00719,0.24273
2024-01-13 23:25:02,0.00091,0.05156
2024-01-13 23:25:03,0.00182,0.11016
2024-01-13 23:25:04,0.00087,0.05469
2024-01-13 23:25:05,0.00087,0.04980
2024-01-13 23:25:06,0.00457,0.20797
2024-01-13 23:25:08,0.00000,0.00000
2024-01-13 23:25:09,0.00182,0.09245
2024-01-13 23:25:10,0.00091,0.05548
2024-01-13 23:25:11,0.00091,0.05299
2024-01-13 23:25:12,0.01379,0.61500
2024-01-13 23:25:13,0.00000,0.00000
2024-01-13 23:25:14,0.00000,0.00000
2024-01-13 23:25:15,0.00172,0.07482
2024-01-13 23:25:16,0.00000,0.00000
2024-01-13 23:25:17,0.00441,0.15850
2024-01-13 23:25:18,0.00000,0.00000
2024-01-13 23:25:19,0.00171,0.04893
2024-01-13 23:25:20,0.00000,0.00000
2024-01-13 23:25:21,0.00086,0.02837
2024-01-13 23:25:22,0.00603,0.16502
2024-01-13 23:25:23,0.00088,0.02693
2024-01-13 23:25:24,0.00000,0.00000
2024-01-13 23:25:25,0.00174,0.05685
2024-01-13 23:25:26,0.00086,0.02945
2024-01-13 23:25:27,0.01316,0.37302
2024-01-13 23:25:28,0.02446,0.82628
2024-01-13 23:25:29,0.00288,0.13867
2024-01-13 23:25:30,0.00094,0.04543
2024-01-13 23:25:31,0.01049,0.42118
2024-01-13 23:25:32,0.00172,0.11262
2024-01-13 23:25:33,0.00256,0.13696
2024-01-13 23:25:34,0.00086,0.04080
2024-01-13 23:25:35,0.00347,0.15571
