Date,CPU Utilization,CPU Power
2024-01-13 20:59:23,0.01894,0.77775
2024-01-13 20:59:24,0.02376,0.91312
2024-01-13 20:59:25,0.00884,0.35957
2024-01-13 20:59:26,0.02351,1.09595
2024-01-13 20:59:27,0.02911,1.13562
2024-01-13 20:59:28,0.02914,0.89818
2024-01-13 20:59:29,0.01674,0.56610
2024-01-13 20:59:30,0.00671,0.22189
2024-01-13 20:59:31,0.00559,0.20073
2024-01-13 20:59:32,0.04621,1.11230
2024-01-13 20:59:33,0.03154,0.65398
2024-01-13 20:59:34,0.04986,1.48226
2024-01-13 20:59:35,0.04067,1.21790
2024-01-13 20:59:36,0.02535,0.82266
2024-01-13 20:59:37,0.05515,1.06664
2024-01-13 20:59:38,0.04202,1.17823
2024-01-13 20:59:39,0.00844,0.25142
2024-01-13 20:59:40,0.01878,0.56781
