Date,CPU Utilization,CPU Power
2024-01-14 15:02:40,0.02319,0.92935
2024-01-14 15:02:41,0.04151,1.59766
2024-01-14 15:02:42,0.04624,1.61325
2024-01-14 15:02:43,0.00254,0.38059
2024-01-14 15:02:44,0.03543,1.61029
2024-01-14 15:02:45,0.01178,2.20931
2024-01-14 15:02:46,0.01025,2.16780
2024-01-14 15:02:47,0.00000,0.00000
2024-01-14 15:02:48,0.00558,1.48124
2024-01-14 15:02:49,0.07380,2.82320
2024-01-14 15:02:50,0.07338,2.41396
2024-01-14 15:02:51,0.03226,1.70969
2024-01-14 15:02:52,0.04275,2.31480
2024-01-14 15:02:53,0.03974,2.37891
2024-01-14 15:02:54,0.06428,2.13808
2024-01-14 15:02:55,0.05877,2.41359
2024-01-14 15:02:57,0.09767,2.33160
2024-01-14 15:02:58,0.06647,1.53686
2024-01-14 15:02:59,0.07619,2.14017
2024-01-14 15:03:00,0.08349,2.22181
2024-01-14 15:03:01,0.06723,1.29546
2024-01-14 15:03:02,0.06608,1.23409
2024-01-14 15:03:03,0.06161,1.32357
2024-01-14 15:03:04,0.06528,1.41232
2024-01-14 15:03:05,0.07150,1.30835
2024-01-14 15:03:06,0.07350,1.33996
2024-01-14 15:03:07,0.06634,1.34733
2024-01-14 15:03:08,0.05509,1.16426
2024-01-14 15:03:09,0.07485,2.22982
2024-01-14 15:03:10,0.07823,2.16146
2024-01-14 15:03:11,0.08457,2.72838
2024-01-14 15:03:12,0.08737,2.55620
2024-01-14 15:03:13,0.08207,2.36725
2024-01-14 15:03:14,0.08213,2.57475
2024-01-14 15:03:15,0.12042,3.11497
2024-01-14 15:03:16,0.12737,3.05836
2024-01-14 15:03:17,0.08046,2.50665
2024-01-14 15:03:18,0.09127,2.52830
2024-01-14 15:03:19,0.11193,3.34266
2024-01-14 15:03:20,0.09442,2.57026
2024-01-14 15:03:21,0.08873,2.77427
2024-01-14 15:03:23,0.09815,2.61196
2024-01-14 15:03:24,0.07960,2.46783
2024-01-14 15:03:25,0.08782,2.52182
2024-01-14 15:03:26,0.08908,2.58777
2024-01-14 15:03:27,0.07359,2.49789
2024-01-14 15:03:28,0.08096,2.55866
2024-01-14 15:03:29,0.09041,2.75131
2024-01-14 15:03:30,0.08182,2.66874
2024-01-14 15:03:31,0.08464,2.55755
2024-01-14 15:03:32,0.07932,2.50815
2024-01-14 15:03:33,0.09195,2.81883
2024-01-14 15:03:34,0.08885,2.69950
2024-01-14 15:03:35,0.10553,2.92236
2024-01-14 15:03:36,0.11432,2.80441
2024-01-14 15:03:37,0.10036,2.87837
2024-01-14 15:03:38,0.09042,2.62782
2024-01-14 15:03:39,0.09019,2.94805
2024-01-14 15:03:40,0.09222,2.87074
2024-01-14 15:03:41,0.08594,2.68004
2024-01-14 15:03:42,0.09017,2.57539
2024-01-14 15:03:43,0.10592,2.95234
2024-01-14 15:03:44,0.09324,2.96167
2024-01-14 15:03:45,0.08851,2.64558
2024-01-14 15:03:47,0.08856,2.85214
2024-01-14 15:03:48,0.10254,2.79331
2024-01-14 15:03:49,0.11146,2.92618
2024-01-14 15:03:50,0.11665,2.81185
2024-01-14 15:03:51,0.10644,2.91897
2024-01-14 15:03:52,0.08610,2.48024
2024-01-14 15:03:53,0.08927,2.91281
2024-01-14 15:03:54,0.08795,2.64239
2024-01-14 15:03:55,0.11156,2.77771
2024-01-14 15:03:56,0.11209,2.77987
2024-01-14 15:03:57,0.09990,2.39726
2024-01-14 15:03:58,0.09848,2.26548
2024-01-14 15:03:59,0.10293,1.97079
2024-01-14 15:04:00,0.10181,1.80429
2024-01-14 15:04:01,0.08489,1.64938
2024-01-14 15:04:02,0.07567,1.46631
2024-01-14 15:04:03,0.08230,1.42689
2024-01-14 15:04:04,0.08493,2.08230
2024-01-14 15:04:05,0.09039,3.02972
2024-01-14 15:04:06,0.08692,2.90139
2024-01-14 15:04:07,0.07752,2.95221
2024-01-14 15:04:08,0.07659,2.87535
2024-01-14 15:04:09,0.09445,3.16442
2024-01-14 15:04:10,0.10010,3.05593
2024-01-14 15:04:11,0.09217,2.96836
2024-01-14 15:04:13,0.08370,2.75592
2024-01-14 15:04:14,0.08027,2.77791
