Date,CPU Utilization,CPU Power
2024-01-14 19:42:12,0.00089,0.03022
2024-01-14 19:42:13,0.00085,0.03627
2024-01-14 19:42:14,0.00084,0.04228
2024-01-14 19:42:15,0.00168,0.08398
2024-01-14 19:42:16,0.00254,0.11276
2024-01-14 19:42:17,0.00090,0.03681
2024-01-14 19:42:18,0.00084,0.03474
2024-01-14 19:42:19,0.00092,0.03004
2024-01-14 19:42:20,0.00085,0.02874
2024-01-14 19:42:21,0.00421,0.10208
2024-01-14 19:42:22,0.00000,0.00000
2024-01-14 19:42:23,0.00169,0.08492
2024-01-14 19:42:24,0.00085,0.04941
2024-01-14 19:42:25,0.00085,0.05290
2024-01-14 19:42:26,0.00253,0.09895
2024-01-14 19:42:27,0.01258,0.36371
2024-01-14 19:42:28,0.01105,0.34165
2024-01-14 19:42:29,0.01121,0.38478
2024-01-14 19:42:30,0.01115,0.40770
2024-01-14 19:42:31,0.01890,0.52754
2024-01-14 19:42:32,0.00687,0.26609
2024-01-14 19:42:33,0.00092,0.03052
2024-01-14 19:42:34,0.00089,0.03599
2024-01-14 19:42:35,0.00085,0.03522
2024-01-14 19:42:36,0.01789,0.50364
2024-01-14 19:42:37,0.04291,1.03317
2024-01-14 19:42:39,0.03571,0.81432
2024-01-14 19:42:40,0.04610,1.05330
2024-01-14 19:42:41,0.02872,0.70292
2024-01-14 19:42:42,0.03292,0.83697
2024-01-14 19:42:43,0.02925,0.65801
2024-01-14 19:42:44,0.04702,0.93556
2024-01-14 19:42:45,0.02170,0.54596
2024-01-14 19:42:46,0.00765,0.22615
2024-01-14 19:42:47,0.02862,0.68509
2024-01-14 19:42:48,0.01627,0.42959
2024-01-14 19:42:49,0.02707,0.63078
2024-01-14 19:42:50,0.02538,0.75410
2024-01-14 19:42:51,0.03384,0.81726
2024-01-14 19:42:52,0.03099,0.75450
2024-01-14 19:42:53,0.04234,0.92380
2024-01-14 19:42:54,0.01734,0.45137
2024-01-14 19:42:55,0.03339,0.76079
2024-01-14 19:42:56,0.02717,0.69762
2024-01-14 19:42:57,0.02951,0.78186
2024-01-14 19:42:58,0.02817,0.68243
2024-01-14 19:42:59,0.04035,0.89421
2024-01-14 19:43:00,0.01949,0.48897
2024-01-14 19:43:01,0.02437,0.60400
2024-01-14 19:43:02,0.02936,0.68981
2024-01-14 19:43:03,0.03650,0.74042
2024-01-14 19:43:04,0.03035,0.66624
2024-01-14 19:43:05,0.02441,0.49366
2024-01-14 19:43:06,0.03741,0.66830
2024-01-14 19:43:08,0.04963,0.74327
2024-01-14 19:43:09,0.04329,0.87841
2024-01-14 19:43:10,0.03833,0.71046
2024-01-14 19:43:11,0.03976,0.90934
2024-01-14 19:43:12,0.04450,0.89609
2024-01-14 19:43:13,0.04291,0.71322
2024-01-14 19:43:14,0.03173,0.64776
2024-01-14 19:43:15,0.03966,0.68975
2024-01-14 19:43:16,0.04069,0.82031
2024-01-14 19:43:17,0.04909,0.82509
2024-01-14 19:43:18,0.04000,0.60750
2024-01-14 19:43:19,0.03571,0.61690
2024-01-14 19:43:20,0.04673,0.67662
2024-01-14 19:43:21,0.05088,0.61796
2024-01-14 19:43:22,0.06095,0.71558
2024-01-14 19:43:23,0.06404,0.78160
2024-01-14 19:43:24,0.05254,0.80618
