Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 20:25:04,0.27264,33.35422,4.07422,29.28000
2024-01-14 20:25:05,0.23878,34.61172,4.26172,30.35000
2024-01-14 20:25:06,0.19684,34.89547,4.35547,30.54000
2024-01-14 20:25:07,0.23007,34.85703,4.20703,30.65000
2024-01-14 20:25:08,0.20313,34.85422,4.32422,30.53000
2024-01-14 20:25:09,0.19459,34.40859,4.55859,29.85000
2024-01-14 20:25:10,0.17534,33.89016,4.66016,29.23000
2024-01-14 20:25:11,0.21706,34.06641,4.31641,29.75000
2024-01-14 20:25:12,0.18581,33.47594,4.33594,29.14000
2024-01-14 20:25:13,0.18917,34.53125,4.53125,30.00000
2024-01-14 20:25:14,0.17983,33.99812,4.07813,29.92000
2024-01-14 20:25:15,0.19064,34.71844,4.39844,30.32000
2024-01-14 20:25:16,0.16836,34.95969,4.67969,30.28000
2024-01-14 20:25:17,0.18350,33.45687,4.29688,29.16000
2024-01-14 20:25:18,0.17929,34.24031,4.57031,29.67000
2024-01-14 20:25:19,0.17150,35.14906,4.78906,30.36000
2024-01-14 20:25:20,0.16102,34.90907,4.53906,30.37000
2024-01-14 20:25:21,0.17692,34.78984,4.58984,30.20000
2024-01-14 20:25:22,0.31593,33.91453,4.14453,29.77000
2024-01-14 20:25:23,0.34783,34.43125,4.03125,30.40000
2024-01-14 20:25:24,0.36484,34.28906,4.03906,30.25000
2024-01-14 20:25:25,0.25357,35.16422,4.32422,30.84000
2024-01-14 20:25:26,0.18641,34.32328,4.11328,30.21000
2024-01-14 20:25:27,0.22154,34.42735,4.52734,29.90000
2024-01-14 20:25:28,0.17337,35.24922,5.19922,30.05000
2024-01-14 20:25:30,0.19543,34.91094,4.21094,30.70000
2024-01-14 20:25:31,0.17542,34.24156,3.85156,30.39000
2024-01-14 20:25:32,0.18289,35.03875,4.71875,30.32000
2024-01-14 20:25:33,0.17593,34.65156,4.60156,30.05000
2024-01-14 20:25:34,0.14967,35.26609,4.74609,30.52000
2024-01-14 20:25:35,0.17343,34.73359,4.68359,30.05000
2024-01-14 20:25:36,0.18274,34.19891,4.12891,30.07000
2024-01-14 20:25:37,0.18190,33.06860,4.05859,29.01000
2024-01-14 20:25:38,0.20870,34.81110,4.12109,30.69000
2024-01-14 20:25:39,0.21286,34.12031,4.07031,30.05000
2024-01-14 20:25:40,0.24600,34.26094,4.21094,30.05000
2024-01-14 20:25:41,0.24336,34.44781,4.25781,30.19000
2024-01-14 20:25:42,0.20084,33.46422,4.07422,29.39000
2024-01-14 20:25:43,0.18381,34.70328,4.36328,30.34000
2024-01-14 20:25:44,0.17092,34.64781,4.25781,30.39000
2024-01-14 20:25:45,0.20840,34.84375,4.34375,30.50000
2024-01-14 20:25:46,0.20266,34.47531,4.44531,30.03000
2024-01-14 20:25:47,0.19407,34.32766,4.09766,30.23000
2024-01-14 20:25:48,0.22213,34.72234,4.65234,30.07000
2024-01-14 20:25:49,0.20984,34.48422,4.32422,30.16000
2024-01-14 20:25:50,0.19125,34.29109,4.37109,29.92000
2024-01-14 20:25:51,0.24821,34.36516,4.28516,30.08000
2024-01-14 20:25:52,0.21014,34.22500,4.37500,29.85000
2024-01-14 20:25:53,0.24327,34.94859,4.30859,30.64000
2024-01-14 20:25:54,0.24229,34.59438,4.23438,30.36000
2024-01-14 20:25:55,0.18259,34.18938,4.10938,30.08000
2024-01-14 20:25:56,0.20598,34.64328,4.11328,30.53000
2024-01-14 20:25:57,0.20339,34.93890,4.37891,30.56000
2024-01-14 20:25:58,0.22940,34.72172,4.51172,30.21000
2024-01-14 20:25:59,0.17694,34.35125,4.28125,30.07000
2024-01-14 20:26:00,0.24455,34.30250,4.31250,29.99000
2024-01-14 20:26:01,0.22283,33.88062,4.14063,29.74000
2024-01-14 20:26:02,0.22046,34.30031,4.07031,30.23000
2024-01-14 20:26:03,0.21599,34.43328,4.36328,30.07000
2024-01-14 20:26:04,0.23842,34.44109,4.37109,30.07000
2024-01-14 20:26:05,0.18134,35.18188,4.67188,30.51000
2024-01-14 20:26:06,0.21795,34.72391,4.25391,30.47000
2024-01-14 20:26:07,0.18676,34.00312,4.45313,29.55000
2024-01-14 20:26:08,0.20069,34.15281,4.38281,29.77000
2024-01-14 20:26:09,0.18581,33.87031,4.32031,29.55000
2024-01-14 20:26:10,0.22326,34.35735,4.27734,30.08000
2024-01-14 20:26:12,0.35395,33.84844,3.89844,29.95000
2024-01-14 20:26:13,0.23842,34.20438,3.98438,30.22000
2024-01-14 20:26:14,0.19847,33.92188,4.17188,29.75000
2024-01-14 20:26:15,0.21832,34.13641,4.06641,30.07000
2024-01-14 20:26:16,0.20889,34.95016,4.41016,30.54000
2024-01-14 20:26:17,0.22458,34.00219,4.24219,29.76000
2024-01-14 20:26:18,0.21368,34.32188,4.42188,29.90000
2024-01-14 20:26:19,0.22011,33.92422,4.32422,29.60000
2024-01-14 20:26:20,0.25046,33.88313,3.95313,29.93000
2024-01-14 20:26:21,0.25230,33.24203,4.08203,29.16000
2024-01-14 20:26:22,0.21690,32.66406,3.66406,29.00000
