Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-19 18:56:20,0.14578,46.89891,4.37891,42.52000
2024-01-19 18:56:21,0.15928,46.54047,4.48047,42.06000
2024-01-19 18:56:22,0.14213,46.73547,4.35547,42.38000
2024-01-19 18:56:23,0.14212,47.27703,4.45703,42.82000
2024-01-19 18:56:24,0.15028,46.88281,4.38281,42.50000
2024-01-19 18:56:25,0.12383,47.05500,4.37500,42.68000
2024-01-19 18:56:26,0.14078,46.98141,4.44141,42.54000
2024-01-19 18:56:28,0.13553,47.56406,4.41406,43.15000
2024-01-19 18:56:29,0.14027,46.81359,4.43359,42.38000
2024-01-19 18:56:30,0.12914,46.62234,4.40234,42.22000
2024-01-19 18:56:31,0.13305,46.94969,4.42969,42.52000
2024-01-19 18:56:32,0.14194,47.41578,4.42578,42.99000
2024-01-19 18:56:33,0.14444,46.96969,4.42969,42.54000
2024-01-19 18:56:34,0.13067,46.30016,4.41016,41.89000
2024-01-19 18:56:35,0.13188,46.63016,4.41016,42.22000
2024-01-19 18:56:36,0.13367,46.59453,4.39453,42.20000
2024-01-19 18:56:37,0.13922,47.18391,4.50391,42.68000
2024-01-19 18:56:38,0.11972,46.47969,4.42969,42.05000
2024-01-19 18:56:39,0.12842,47.15266,4.47266,42.68000
2024-01-19 18:56:40,0.13553,46.34531,4.44531,41.90000
2024-01-19 18:56:41,0.13574,47.10188,4.42188,42.68000
2024-01-19 18:56:42,0.13007,47.27359,4.43359,42.84000
2024-01-19 18:56:43,0.13174,46.89563,4.51563,42.38000
2024-01-19 18:56:44,0.14915,47.57359,4.43359,43.14000
2024-01-19 18:56:45,0.15553,47.77750,4.43750,43.34000
2024-01-19 18:56:46,0.14847,46.80188,4.42188,42.38000
2024-01-19 18:56:47,0.11870,47.13703,4.45703,42.68000
2024-01-19 18:56:48,0.13299,39.88953,4.26953,35.62000
2024-01-19 18:56:49,0.14235,39.18453,3.89453,35.29000
2024-01-19 18:56:50,0.13151,38.89969,3.92969,34.97000
2024-01-19 18:56:52,0.13502,32.38297,3.54297,28.84000
2024-01-19 18:56:53,0.15496,32.09187,3.42188,28.67000
2024-01-19 18:56:54,0.13632,23.95203,3.33203,20.62000
2024-01-19 18:56:55,0.13941,23.01141,2.69141,20.32000
2024-01-19 18:56:56,0.13986,22.87094,2.71094,20.16000
2024-01-19 18:56:57,0.17087,46.41563,3.26563,43.15000
2024-01-19 18:56:58,0.12616,47.33156,4.35156,42.98000
2024-01-19 18:56:59,0.13139,47.08187,4.42188,42.66000
2024-01-19 18:57:00,0.13073,47.03938,4.35938,42.68000
2024-01-19 18:57:01,0.14585,47.56578,4.42578,43.14000
2024-01-19 18:57:02,0.15657,47.10797,4.41797,42.69000
2024-01-19 18:57:03,0.13645,46.43750,4.43750,42.00000
2024-01-19 18:57:04,0.14116,46.56781,4.50781,42.06000
2024-01-19 18:57:05,0.13417,47.26531,4.44531,42.82000
2024-01-19 18:57:06,0.13919,46.86172,4.51172,42.35000
