Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 15:21:21,0.12197,38.61742,4.10742,34.51000
2024-01-14 15:21:22,0.14168,38.74375,4.09375,34.65000
2024-01-14 15:21:23,0.16552,32.66293,4.00293,28.66000
2024-01-14 15:21:24,0.12171,31.63848,3.43848,28.20000
2024-01-14 15:21:25,0.12900,31.46285,3.42285,28.04000
2024-01-14 15:21:26,0.14198,20.38383,2.92383,17.46000
2024-01-14 15:21:27,0.12027,20.90039,2.65039,18.25000
2024-01-14 15:21:28,0.15034,19.16473,2.59473,16.57000
2024-01-14 15:21:29,0.12917,15.69328,2.61328,13.08000
2024-01-14 15:21:30,0.13092,17.85371,2.55371,15.30000
2024-01-14 15:21:31,0.16042,17.76012,2.62012,15.14000
2024-01-14 15:21:32,0.16477,17.08738,2.56738,14.52000
2024-01-14 15:21:33,0.14088,18.51031,2.57031,15.94000
2024-01-14 15:21:35,0.14236,18.29051,2.52051,15.77000
2024-01-14 15:21:36,0.13625,17.34562,2.51563,14.83000
2024-01-14 15:21:37,0.14359,17.51539,2.52539,14.99000
2024-01-14 15:21:38,0.16781,19.61535,2.73535,16.88000
2024-01-14 15:21:39,0.18056,18.33852,2.72852,15.61000
2024-01-14 15:21:40,0.16238,17.59156,2.60156,14.99000
2024-01-14 15:21:41,0.15029,17.39836,2.56836,14.83000
2024-01-14 15:21:42,0.15578,16.95863,2.59863,14.36000
2024-01-14 15:21:43,0.15152,17.69762,2.55762,15.14000
2024-01-14 15:21:44,0.12202,18.98008,2.58008,16.40000
2024-01-14 15:21:45,0.15259,17.73594,2.58594,15.15000
2024-01-14 15:21:46,0.14273,17.61125,2.78125,14.83000
2024-01-14 15:21:47,0.14459,17.73766,2.59766,15.14000
2024-01-14 15:21:48,0.13935,18.27551,2.64551,15.63000
2024-01-14 15:21:49,0.14460,17.70957,2.55957,15.15000
2024-01-14 15:21:50,0.14866,18.87523,2.61523,16.26000
2024-01-14 15:21:51,0.14286,18.09430,2.65430,15.44000
2024-01-14 15:21:52,0.16395,16.83258,2.64258,14.19000
2024-01-14 15:21:53,0.15958,16.54309,2.66309,13.88000
2024-01-14 15:21:54,0.14431,18.36473,2.59473,15.77000
2024-01-14 15:21:55,0.12746,17.41398,2.58398,14.83000
2024-01-14 15:21:56,0.13005,18.00531,2.69531,15.31000
2024-01-14 15:21:58,0.13680,17.71812,2.57813,15.14000
2024-01-14 15:21:59,0.16041,17.61086,2.63086,14.98000
2024-01-14 15:22:00,0.14310,17.13695,2.62695,14.51000
2024-01-14 15:22:01,0.14101,17.26766,2.59766,14.67000
2024-01-14 15:22:02,0.14151,18.83887,2.58887,16.25000
2024-01-14 15:22:03,0.13968,19.06894,2.66895,16.40000
2024-01-14 15:22:04,0.18135,18.06035,2.61035,15.45000
2024-01-14 15:22:05,0.15414,18.54840,2.60840,15.94000
2024-01-14 15:22:06,0.15009,16.57164,2.68164,13.89000
2024-01-14 15:22:07,0.14476,18.32566,2.55566,15.77000
2024-01-14 15:22:08,0.13504,16.77301,2.58301,14.19000
2024-01-14 15:22:09,0.14741,17.64883,2.54883,15.10000
2024-01-14 15:22:10,0.14015,16.37039,2.65039,13.72000
2024-01-14 15:22:11,0.12543,17.22762,2.55762,14.67000
2024-01-14 15:22:12,0.13379,18.34520,2.57520,15.77000
2024-01-14 15:22:13,0.13539,17.62988,2.62988,15.00000
2024-01-14 15:22:14,0.15664,17.45770,2.63770,14.82000
2024-01-14 15:22:15,0.17923,15.93590,2.54590,13.39000
2024-01-14 15:22:16,0.16872,18.53449,2.60449,15.93000
2024-01-14 15:22:17,0.13710,19.32351,2.60352,16.72000
2024-01-14 15:22:18,0.14735,18.24133,2.61133,15.63000
2024-01-14 15:22:19,0.15683,16.19648,2.64648,13.55000
2024-01-14 15:22:20,0.13368,16.91129,2.57129,14.34000
2024-01-14 15:22:21,0.12356,17.09863,2.59863,14.50000
2024-01-14 15:22:22,0.12434,16.14008,2.58008,13.56000
2024-01-14 15:22:23,0.13047,16.16465,2.76465,13.40000
2024-01-14 15:22:24,0.13509,18.66227,2.57227,16.09000
2024-01-14 15:22:26,0.14703,18.80762,2.55762,16.25000
2024-01-14 15:22:27,0.12617,17.37176,2.55176,14.82000
2024-01-14 15:22:28,0.13901,18.11527,2.65527,15.46000
2024-01-14 15:22:29,0.14736,17.36246,2.52246,14.84000
2024-01-14 15:22:30,0.16475,17.83043,2.69043,15.14000
2024-01-14 15:22:31,0.13356,18.15492,2.54492,15.61000
2024-01-14 15:22:32,0.13374,16.37527,2.65527,13.72000
2024-01-14 15:22:33,0.13589,18.51129,2.57129,15.94000
2024-01-14 15:22:34,0.15809,18.54441,2.77441,15.77000
2024-01-14 15:22:35,0.18270,18.17250,2.56250,15.61000
2024-01-14 15:22:36,0.17671,17.69371,2.55371,15.14000
2024-01-14 15:22:37,0.15719,16.73629,2.69629,14.04000
2024-01-14 15:22:38,0.13144,19.41102,2.54102,16.87000
2024-01-14 15:22:39,0.15141,18.17762,2.55762,15.62000
2024-01-14 15:22:40,0.13861,16.88906,2.53906,14.35000
2024-01-14 15:22:41,0.15471,17.22078,2.55078,14.67000
2024-01-14 15:22:42,0.16266,19.32586,2.75586,16.57000
2024-01-14 15:22:43,0.15860,18.82910,2.57910,16.25000
2024-01-14 15:22:44,0.15695,17.12328,2.61328,14.51000
2024-01-14 15:22:45,0.13934,17.41887,2.58887,14.83000
2024-01-14 15:22:46,0.15647,17.60109,2.62109,14.98000
2024-01-14 15:22:47,0.13589,18.83617,2.57617,16.26000
2024-01-14 15:22:48,0.17401,17.57082,2.59082,14.98000
2024-01-14 15:22:49,0.18662,18.62687,2.54688,16.08000
2024-01-14 15:22:50,0.14818,17.57059,2.60059,14.97000
2024-01-14 15:22:51,0.16451,16.00937,2.60938,13.40000
2024-01-14 15:22:53,0.14449,17.51066,2.68066,14.83000
2024-01-14 15:22:54,0.17602,18.87207,2.62207,16.25000
2024-01-14 15:22:55,0.16763,16.61910,2.57910,14.04000
2024-01-14 15:22:56,0.12660,19.01059,2.60059,16.41000
2024-01-14 15:22:57,0.15531,15.82887,2.58887,13.24000
2024-01-14 15:22:58,0.15209,18.16078,2.55078,15.61000
2024-01-14 15:22:59,0.13919,16.83648,2.64648,14.19000
2024-01-14 15:23:00,0.13648,18.55402,2.62402,15.93000
2024-01-14 15:23:01,0.15794,17.43914,2.61914,14.82000
2024-01-14 15:23:02,0.16697,19.31547,2.60547,16.71000
2024-01-14 15:23:03,0.15274,18.05938,2.60938,15.45000
2024-01-14 15:23:04,0.15120,18.50277,2.59277,15.91000
2024-01-14 15:23:05,0.15357,19.19551,2.64551,16.55000
2024-01-14 15:23:06,0.13420,18.62027,2.53027,16.09000
2024-01-14 15:23:07,0.16077,17.64039,2.65039,14.99000
2024-01-14 15:23:08,0.17954,17.87519,2.57520,15.30000
2024-01-14 15:23:09,0.15520,16.11934,2.56934,13.55000
2024-01-14 15:23:10,0.14528,17.64309,2.66309,14.98000
2024-01-14 15:23:11,0.15398,15.82887,2.58887,13.24000
2024-01-14 15:23:12,0.13874,17.54543,2.56543,14.98000
2024-01-14 15:23:13,0.16777,16.78180,2.59180,14.19000
2024-01-14 15:23:14,0.15659,17.56105,2.58105,14.98000
2024-01-14 15:23:15,0.15378,18.62809,2.53809,16.09000
2024-01-14 15:23:16,0.16025,16.82988,2.62988,14.20000
2024-01-14 15:23:17,0.18433,18.70855,2.76855,15.94000
2024-01-14 15:23:18,0.15647,19.74348,2.56348,17.18000
2024-01-14 15:23:19,0.14645,18.48129,2.57129,15.91000
2024-01-14 15:23:20,0.17087,17.75305,2.62305,15.13000
