Date,CPU Utilization,CPU Power
2024-01-13 21:56:32,0.10879,3.85314
2024-01-13 21:56:33,0.10409,2.92903
2024-01-13 21:56:34,0.01270,0.54405
2024-01-13 21:56:35,0.00763,0.27496
2024-01-13 21:56:36,0.01636,0.63916
2024-01-13 21:56:37,0.00000,0.00000
2024-01-13 21:56:38,0.00092,0.04125
2024-01-13 21:56:39,0.00091,0.04253
2024-01-13 21:56:40,0.00091,0.03488
2024-01-13 21:56:41,0.01787,0.53810
2024-01-13 21:56:42,0.00000,0.00000
2024-01-13 21:56:43,0.00000,0.00000
2024-01-13 21:56:44,0.00000,0.00000
2024-01-13 21:56:46,0.02348,0.51133
2024-01-13 21:56:47,0.12207,1.82265
2024-01-13 21:56:48,0.00677,0.34225
2024-01-13 21:56:49,0.00091,0.05174
2024-01-13 21:56:50,0.02336,0.83945
