Date,CPU Utilization,CPU Power
2024-01-13 20:33:14,0.00365,0.14522
2024-01-13 20:33:15,0.07029,1.68840
2024-01-13 20:33:16,0.04530,1.10094
2024-01-13 20:33:17,0.01175,0.36038
2024-01-13 20:33:18,0.00266,0.08810
2024-01-13 20:33:19,0.00585,0.19667
2024-01-13 20:33:20,0.00437,0.14800
2024-01-13 20:33:21,0.00360,0.10813
2024-01-13 20:33:22,0.00085,0.02862
2024-01-13 20:33:23,0.00649,0.23446
2024-01-13 20:33:24,0.00090,0.02649
2024-01-13 20:33:25,0.00195,0.06548
2024-01-13 20:33:26,0.00092,0.03442
2024-01-13 20:33:27,0.00169,0.07005
2024-01-13 20:33:28,0.03097,1.18673
2024-01-13 20:33:29,0.08439,3.90499
2024-01-13 20:33:30,0.06909,3.17461
2024-01-13 20:33:31,0.00273,0.12822
2024-01-13 20:33:32,0.00275,0.10751
2024-01-13 20:33:33,0.00813,0.23873
2024-01-13 20:33:34,0.00086,0.03011
2024-01-13 20:33:35,0.00196,0.04849
2024-01-13 20:33:36,0.00182,0.05927
2024-01-13 20:33:37,0.00089,0.03115
2024-01-13 20:33:39,0.00455,0.13838
2024-01-13 20:33:40,0.00170,0.04981
2024-01-13 20:33:41,0.00271,0.08078
2024-01-13 20:33:42,0.00173,0.05301
2024-01-13 20:33:43,0.00089,0.02628
2024-01-13 20:33:44,0.02182,0.61158
2024-01-13 20:33:45,0.02734,0.64516
2024-01-13 20:33:46,0.01907,0.51971
2024-01-13 20:33:47,0.00343,0.10685
2024-01-13 20:33:48,0.00364,0.10793
2024-01-13 20:33:49,0.00171,0.05451
2024-01-13 20:33:50,0.00169,0.05354
2024-01-13 20:33:51,0.00179,0.05658
