Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 20:44:01,0.24523,34.19344,4.52344,29.67000
2024-01-14 20:44:02,0.22308,34.34391,4.25391,30.09000
2024-01-14 20:44:03,0.36555,33.95578,4.17578,29.78000
2024-01-14 20:44:04,0.33925,34.51937,4.10938,30.41000
2024-01-14 20:44:05,0.38514,34.04922,3.94922,30.10000
2024-01-14 20:44:06,0.37285,33.76828,3.98828,29.78000
2024-01-14 20:44:07,0.30461,34.49937,4.10938,30.39000
2024-01-14 20:44:08,0.23316,34.30656,4.22656,30.08000
2024-01-14 20:44:09,0.22572,34.25063,4.39063,29.86000
2024-01-14 20:44:10,0.22720,34.63281,4.38281,30.25000
2024-01-14 20:44:11,0.22581,34.76672,4.38672,30.38000
2024-01-14 20:44:12,0.42708,34.36875,3.96875,30.40000
2024-01-14 20:44:13,0.36007,33.96125,4.03125,29.93000
2024-01-14 20:44:14,0.31294,34.37563,4.01563,30.36000
2024-01-14 20:44:15,0.24410,34.47625,4.40625,30.07000
2024-01-14 20:44:16,0.23990,34.17766,4.09766,30.08000
2024-01-14 20:44:17,0.24322,34.64797,4.41797,30.23000
2024-01-14 20:44:18,0.22703,33.83234,3.90234,29.93000
2024-01-14 20:44:19,0.23468,34.24578,4.17578,30.07000
2024-01-14 20:44:20,0.23706,34.28109,4.37109,29.91000
2024-01-14 20:44:21,0.22917,34.52922,4.44922,30.08000
2024-01-14 20:44:22,0.23096,34.81313,4.45313,30.36000
2024-01-14 20:44:24,0.21549,35.16000,4.50000,30.66000
2024-01-14 20:44:25,0.22627,34.81187,4.42188,30.39000
2024-01-14 20:44:26,0.23524,34.42828,4.73828,29.69000
2024-01-14 20:44:27,0.22203,35.52141,4.69141,30.83000
2024-01-14 20:44:28,0.21030,34.77563,4.76563,30.01000
2024-01-14 20:44:29,0.21765,34.85109,4.37109,30.48000
2024-01-14 20:44:30,0.20981,34.68328,4.61328,30.07000
2024-01-14 20:44:31,0.22789,34.61719,4.11719,30.50000
2024-01-14 20:44:32,0.17736,34.56406,4.66406,29.90000
2024-01-14 20:44:33,0.18190,35.02672,4.63672,30.39000
2024-01-14 20:44:34,0.22704,34.97157,4.35156,30.62000
2024-01-14 20:44:35,0.17983,34.71062,4.64063,30.07000
2024-01-14 20:44:36,0.19108,34.45860,4.30859,30.15000
2024-01-14 20:44:37,0.18792,34.78016,4.41016,30.37000
2024-01-14 20:44:38,0.21070,34.26391,4.00391,30.26000
2024-01-14 20:44:39,0.21661,34.39516,4.53516,29.86000
2024-01-14 20:44:40,0.22070,34.80547,4.60547,30.20000
2024-01-14 20:44:41,0.24104,34.68266,4.47266,30.21000
2024-01-14 20:44:42,0.24180,34.60500,4.37500,30.23000
2024-01-14 20:44:43,0.18995,33.41563,4.26563,29.15000
2024-01-14 20:44:44,0.21636,34.22422,4.57422,29.65000
2024-01-14 20:44:45,0.22486,33.93203,4.33203,29.60000
2024-01-14 20:44:46,0.22112,34.75890,4.37891,30.38000
2024-01-14 20:44:47,0.19643,34.59953,4.51953,30.08000
2024-01-14 20:44:48,0.19964,33.99562,4.26563,29.73000
2024-01-14 20:44:49,0.21695,34.10344,4.52344,29.58000
2024-01-14 20:44:50,0.16096,34.06609,4.49609,29.57000
2024-01-14 20:44:51,0.18605,34.40797,4.66797,29.74000
2024-01-14 20:44:52,0.21959,34.18219,4.74219,29.44000
2024-01-14 20:44:53,0.40090,34.22656,3.97656,30.25000
2024-01-14 20:44:54,0.26516,34.34531,4.19531,30.15000
2024-01-14 20:44:55,0.22491,34.82031,4.57031,30.25000
2024-01-14 20:44:56,0.21212,35.23141,4.69141,30.54000
2024-01-14 20:44:57,0.22034,34.78000,4.25000,30.53000
2024-01-14 20:44:58,0.21364,34.53500,4.62500,29.91000
2024-01-14 20:44:59,0.18556,34.61687,4.54688,30.07000
2024-01-14 20:45:00,0.23056,34.18406,4.41406,29.77000
2024-01-14 20:45:01,0.22101,34.20937,4.60938,29.60000
2024-01-14 20:45:03,0.21585,34.40391,4.50391,29.90000
2024-01-14 20:45:04,0.21562,34.51672,4.13672,30.38000
2024-01-14 20:45:05,0.22114,35.04797,4.66797,30.38000
2024-01-14 20:45:06,0.24269,34.76000,4.25000,30.51000
2024-01-14 20:45:07,0.19263,33.94734,4.02734,29.92000
2024-01-14 20:45:08,0.22973,34.76312,4.20313,30.56000
2024-01-14 20:45:09,0.19231,34.70781,4.50781,30.20000
2024-01-14 20:45:10,0.22466,34.53203,4.33203,30.20000
2024-01-14 20:45:11,0.21131,34.24047,4.48047,29.76000
2024-01-14 20:45:12,0.21429,34.83625,4.65625,30.18000
2024-01-14 20:45:13,0.22326,34.40391,4.50391,29.90000
2024-01-14 20:45:14,0.20091,34.30469,4.55469,29.75000
2024-01-14 20:45:15,0.26840,35.13000,4.25000,30.88000
2024-01-14 20:45:16,0.20471,34.17984,4.08984,30.09000
2024-01-14 20:45:17,0.21185,33.86453,4.39453,29.47000
2024-01-14 20:45:18,0.21316,34.06125,4.03125,30.03000
2024-01-14 20:45:19,0.19909,34.59891,4.37891,30.22000
2024-01-14 20:45:20,0.19519,34.46016,4.41016,30.05000
2024-01-14 20:45:21,0.23187,34.68703,4.45703,30.23000
2024-01-14 20:45:22,0.20213,35.00203,4.33203,30.67000
2024-01-14 20:45:23,0.20197,34.74891,4.87891,29.87000
2024-01-14 20:45:24,0.27143,34.05469,4.30469,29.75000
2024-01-14 20:45:25,0.23151,34.39875,4.46875,29.93000
2024-01-14 20:45:26,0.22842,34.09203,4.33203,29.76000
2024-01-14 20:45:27,0.23298,34.75703,4.20703,30.55000
2024-01-14 20:45:28,0.19636,34.77016,4.41016,30.36000
2024-01-14 20:45:29,0.21492,34.64078,4.55078,30.09000
2024-01-14 20:45:30,0.26367,34.64610,4.24609,30.40000
2024-01-14 20:45:31,0.22835,33.72734,4.27734,29.45000
2024-01-14 20:45:32,0.21519,34.82687,4.29688,30.53000
2024-01-14 20:45:33,0.19031,34.42062,4.39063,30.03000
2024-01-14 20:45:34,0.22192,34.58203,4.33203,30.25000
2024-01-14 20:45:35,0.33094,34.77703,4.20703,30.57000
2024-01-14 20:45:36,0.37057,33.97516,4.03516,29.94000
2024-01-14 20:45:37,0.42238,33.11922,3.94922,29.17000
2024-01-14 20:45:39,0.41379,34.38047,3.98047,30.40000
2024-01-14 20:45:40,0.39655,34.01797,3.91797,30.10000
2024-01-14 20:45:41,0.42238,34.87437,3.98438,30.89000
2024-01-14 20:45:42,0.38939,33.94953,4.01953,29.93000
2024-01-14 20:45:43,0.22194,34.05750,4.18750,29.87000
2024-01-14 20:45:44,0.22801,34.98578,4.42578,30.56000
2024-01-14 20:45:45,0.19468,33.87328,4.11328,29.76000
2024-01-14 20:45:46,0.22101,34.53031,4.32031,30.21000
2024-01-14 20:45:47,0.23286,34.03594,4.08594,29.95000
2024-01-14 20:45:48,0.23049,34.09344,4.02344,30.07000
2024-01-14 20:45:49,0.23410,34.34687,4.29688,30.05000
2024-01-14 20:45:50,0.25896,34.31234,4.40234,29.91000
2024-01-14 20:45:51,0.21670,34.33000,4.25000,30.08000
2024-01-14 20:45:52,0.27778,34.70078,4.30078,30.40000
2024-01-14 20:45:53,0.18974,34.71047,4.48047,30.23000
2024-01-14 20:45:54,0.22872,34.66844,4.14844,30.52000
2024-01-14 20:45:55,0.18182,34.36344,4.27344,30.09000
2024-01-14 20:45:56,0.25903,34.91312,4.20313,30.71000
2024-01-14 20:45:57,0.41416,33.89875,3.96875,29.93000
2024-01-14 20:45:59,0.38177,33.05453,3.89453,29.16000
2024-01-14 20:46:00,0.36063,34.03359,3.93359,30.10000
2024-01-14 20:46:01,0.37956,34.24344,4.02344,30.22000
2024-01-14 20:46:02,0.20071,34.66297,4.29297,30.37000
2024-01-14 20:46:03,0.23054,34.09922,4.44922,29.65000
