Date,CPU Utilization,CPU Power
2024-01-14 14:36:38,0.00335,0.87202
2024-01-14 14:36:39,0.03996,1.71839
2024-01-14 14:36:40,0.01217,0.69161
2024-01-14 14:36:41,0.01100,1.60466
2024-01-14 14:36:42,0.03601,3.25843
2024-01-14 14:36:43,0.01013,1.72969
2024-01-14 14:36:44,0.00337,2.04761
2024-01-14 14:36:45,0.00084,0.45204
2024-01-14 14:36:46,0.00000,0.00000
2024-01-14 14:36:47,0.02367,1.61396
2024-01-14 14:36:48,0.03117,1.96452
2024-01-14 14:36:49,0.04814,2.23010
2024-01-14 14:36:50,0.04915,2.73537
2024-01-14 14:36:51,0.04423,2.32168
2024-01-14 14:36:52,0.17014,4.37752
2024-01-14 14:36:53,0.06273,2.16472
2024-01-14 14:36:54,0.04928,2.09477
2024-01-14 14:36:55,0.06807,2.08949
2024-01-14 14:36:56,0.07790,2.74278
2024-01-14 14:36:57,0.07601,2.67655
2024-01-14 14:36:58,0.07433,2.54790
2024-01-14 14:36:59,0.07658,2.61061
2024-01-14 14:37:01,0.07925,2.63258
2024-01-14 14:37:02,0.07441,2.69734
2024-01-14 14:37:03,0.07528,2.86623
2024-01-14 14:37:04,0.07587,2.66629
2024-01-14 14:37:05,0.07345,2.74890
2024-01-14 14:37:06,0.12996,3.04377
2024-01-14 14:37:07,0.12860,2.94545
2024-01-14 14:37:08,0.08057,2.06644
2024-01-14 14:37:09,0.07782,1.75068
2024-01-14 14:37:10,0.07726,2.04575
2024-01-14 14:37:11,0.07309,1.93602
2024-01-14 14:37:12,0.08065,1.37080
2024-01-14 14:37:13,0.07270,1.34866
2024-01-14 14:37:14,0.07293,1.39611
2024-01-14 14:37:15,0.06309,1.16867
2024-01-14 14:37:16,0.06928,1.35929
2024-01-14 14:37:17,0.07123,1.38350
2024-01-14 14:37:18,0.06673,1.28127
2024-01-14 14:37:19,0.08679,1.51974
2024-01-14 14:37:20,0.07193,1.35517
2024-01-14 14:37:21,0.07616,1.36650
2024-01-14 14:37:22,0.06882,1.38035
2024-01-14 14:37:23,0.06546,1.31387
2024-01-14 14:37:24,0.07168,1.38161
2024-01-14 14:37:25,0.07143,1.38973
2024-01-14 14:37:26,0.06968,1.42330
2024-01-14 14:37:28,0.07781,1.46607
2024-01-14 14:37:29,0.07908,1.51115
2024-01-14 14:37:30,0.07860,1.52681
2024-01-14 14:37:31,0.09568,1.55700
2024-01-14 14:37:32,0.08152,1.44430
2024-01-14 14:37:33,0.07236,1.45556
2024-01-14 14:37:34,0.08202,1.55619
2024-01-14 14:37:35,0.07087,1.44062
2024-01-14 14:37:36,0.09702,1.76642
2024-01-14 14:37:37,0.08259,1.57822
2024-01-14 14:37:38,0.08564,1.65296
2024-01-14 14:37:39,0.07901,1.57479
2024-01-14 14:37:40,0.08319,1.54883
2024-01-14 14:37:41,0.07911,1.61161
2024-01-14 14:37:42,0.09576,1.48541
2024-01-14 14:37:43,0.09438,1.54890
2024-01-14 14:37:44,0.09654,1.57483
2024-01-14 14:37:45,0.08275,1.51325
2024-01-14 14:37:46,0.08177,1.64623
2024-01-14 14:37:47,0.08290,1.56562
2024-01-14 14:37:48,0.08390,1.45824
2024-01-14 14:37:49,0.08961,1.68964
2024-01-14 14:37:50,0.08761,1.48848
2024-01-14 14:37:51,0.09630,1.59396
2024-01-14 14:37:52,0.09702,1.66350
2024-01-14 14:37:53,0.08476,1.54832
2024-01-14 14:37:54,0.08954,1.62006
2024-01-14 14:37:55,0.08628,1.48103
2024-01-14 14:37:57,0.07712,1.38645
2024-01-14 14:37:58,0.08439,1.65003
2024-01-14 14:37:59,0.09140,1.58838
2024-01-14 14:38:00,0.10277,1.61015
2024-01-14 14:38:01,0.09860,1.80104
2024-01-14 14:38:02,0.08767,1.58912
2024-01-14 14:38:03,0.08326,1.43677
2024-01-14 14:38:04,0.10056,1.56042
2024-01-14 14:38:05,0.08059,1.38364
2024-01-14 14:38:06,0.09354,1.58783
2024-01-14 14:38:07,0.11158,1.62485
2024-01-14 14:38:08,0.08024,1.66494
2024-01-14 14:38:09,0.08708,1.57744
2024-01-14 14:38:10,0.08561,1.69200
2024-01-14 14:38:11,0.09698,1.71182
2024-01-14 14:38:12,0.08885,1.54934
2024-01-14 14:38:13,0.09015,1.55427
2024-01-14 14:38:14,0.08132,1.58637
2024-01-14 14:38:15,0.09091,1.60249
2024-01-14 14:38:16,0.08961,1.58221
2024-01-14 14:38:17,0.08738,1.47616
2024-01-14 14:38:18,0.10225,1.52802
2024-01-14 14:38:19,0.10734,1.74365
2024-01-14 14:38:20,0.07868,1.52909
2024-01-14 14:38:21,0.07803,1.57699
2024-01-14 14:38:22,0.08600,1.58246
2024-01-14 14:38:24,0.07379,1.62772
2024-01-14 14:38:25,0.08537,1.52983
2024-01-14 14:38:26,0.09011,1.67817
2024-01-14 14:38:27,0.08715,1.59933
2024-01-14 14:38:28,0.07958,1.52164
2024-01-14 14:38:29,0.08255,1.60549
2024-01-14 14:38:30,0.08541,1.53848
2024-01-14 14:38:31,0.09181,1.56732
2024-01-14 14:38:32,0.08824,1.46353
2024-01-14 14:38:33,0.10291,1.68383
2024-01-14 14:38:34,0.09319,1.54209
2024-01-14 14:38:35,0.07678,1.60876
2024-01-14 14:38:36,0.08525,1.57589
2024-01-14 14:38:37,0.08200,1.61601
2024-01-14 14:38:38,0.08451,1.69125
2024-01-14 14:38:39,0.07621,1.55659
2024-01-14 14:38:40,0.09014,1.65534
2024-01-14 14:38:41,0.09075,1.56274
2024-01-14 14:38:42,0.09559,1.55594
2024-01-14 14:38:43,0.08429,1.59990
2024-01-14 14:38:44,0.09498,1.46489
2024-01-14 14:38:45,0.09202,1.55039
2024-01-14 14:38:46,0.08806,1.58936
2024-01-14 14:38:47,0.09537,1.55075
2024-01-14 14:38:48,0.09123,1.56605
2024-01-14 14:38:49,0.08699,1.70474
2024-01-14 14:38:50,0.08581,1.65148
2024-01-14 14:38:51,0.08615,1.57607
2024-01-14 14:38:53,0.08406,1.65130
2024-01-14 14:38:54,0.09083,1.62107
2024-01-14 14:38:55,0.08551,1.46583
2024-01-14 14:38:56,0.08666,1.46149
2024-01-14 14:38:57,0.09533,1.72752
2024-01-14 14:38:58,0.09030,1.58932
2024-01-14 14:38:59,0.09234,1.54291
2024-01-14 14:39:00,0.10066,1.68391
2024-01-14 14:39:01,0.09675,1.67126
2024-01-14 14:39:02,0.08666,1.46512
2024-01-14 14:39:03,0.08707,1.56873
2024-01-14 14:39:04,0.08628,1.48232
2024-01-14 14:39:05,0.08995,1.56929
2024-01-14 14:39:06,0.07465,1.39914
