Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 19:34:28,0.27437,49.51453,5.14453,44.37000
2024-01-14 19:34:29,0.21799,48.85344,4.77344,44.08000
2024-01-14 19:34:30,0.29369,50.77687,4.79688,45.98000
2024-01-14 19:34:31,0.21821,49.15000,4.75000,44.40000
2024-01-14 19:34:32,0.22222,48.58203,4.83203,43.75000
2024-01-14 19:34:33,0.21589,49.18078,4.80078,44.38000
2024-01-14 19:34:34,0.23098,50.52110,4.87109,45.65000
2024-01-14 19:34:35,0.27622,47.91219,4.74219,43.17000
2024-01-14 19:34:36,0.16152,49.38344,4.52344,44.86000
2024-01-14 19:34:37,0.19407,49.18922,4.94922,44.24000
2024-01-14 19:34:38,0.26757,49.17828,4.98828,44.19000
2024-01-14 19:34:39,0.18357,49.32297,4.79297,44.53000
2024-01-14 19:34:40,0.21767,48.00984,4.83984,43.17000
2024-01-14 19:34:41,0.20254,47.81078,4.80078,43.01000
2024-01-14 19:34:42,0.25592,48.89641,4.81641,44.08000
2024-01-14 19:34:43,0.31684,49.49734,4.77734,44.72000
2024-01-14 19:34:44,0.24366,45.88781,4.50781,41.38000
2024-01-14 19:34:45,0.32772,46.45860,4.55859,41.90000
2024-01-14 19:34:46,0.27215,44.22141,4.69141,39.53000
2024-01-14 19:34:47,0.27888,44.20250,4.81250,39.39000
2024-01-14 19:34:49,0.35662,43.00844,4.39844,38.61000
2024-01-14 19:34:50,0.25939,42.78375,4.34375,38.44000
2024-01-14 19:34:51,0.30893,41.65688,4.29688,37.36000
2024-01-14 19:34:52,0.23070,41.05188,4.17188,36.88000
2024-01-14 19:34:53,0.22202,42.89250,4.31250,38.58000
2024-01-14 19:34:54,0.32200,42.58859,4.30859,38.28000
2024-01-14 19:34:55,0.27068,43.05516,4.28516,38.77000
2024-01-14 19:34:56,0.16581,40.95203,4.08203,36.87000
2024-01-14 19:34:57,0.24361,42.84969,4.42969,38.42000
2024-01-14 19:34:58,0.27353,42.68734,4.27734,38.41000
2024-01-14 19:34:59,0.26571,42.44422,4.32422,38.12000
2024-01-14 19:35:00,0.25627,42.86516,4.28516,38.58000
2024-01-14 19:35:01,0.25495,42.99828,4.23828,38.76000
2024-01-14 19:35:02,0.24010,42.70016,4.41016,38.29000
2024-01-14 19:35:03,0.39381,42.13031,4.32031,37.81000
2024-01-14 19:35:04,0.30797,42.27641,4.31641,37.96000
2024-01-14 19:35:05,0.27000,42.23391,4.25391,37.98000
2024-01-14 19:35:06,0.27536,42.83266,4.72266,38.11000
2024-01-14 19:35:07,0.27190,42.88250,4.31250,38.57000
2024-01-14 19:35:08,0.25131,42.57516,4.28516,38.29000
2024-01-14 19:35:09,0.29907,42.58688,4.29688,38.29000
2024-01-14 19:35:10,0.36347,42.28812,4.32813,37.96000
