Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 20:16:58,0.22752,34.90015,4.91016,29.99000
2024-01-14 20:16:59,0.21317,34.57344,4.52344,30.05000
2024-01-14 20:17:00,0.21587,34.66438,4.48438,30.18000
2024-01-14 20:17:01,0.17731,35.16531,4.69531,30.47000
2024-01-14 20:17:02,0.21490,34.53875,4.46875,30.07000
2024-01-14 20:17:03,0.16169,34.99812,4.82813,30.17000
2024-01-14 20:17:04,0.19018,34.52547,4.60547,29.92000
2024-01-14 20:17:05,0.20947,34.80235,4.15234,30.65000
2024-01-14 20:17:06,0.18534,35.51141,4.69141,30.82000
2024-01-14 20:17:07,0.18227,35.26609,4.49609,30.77000
2024-01-14 20:17:08,0.18376,34.83719,4.61719,30.22000
2024-01-14 20:17:09,0.18624,35.20828,4.73828,30.47000
2024-01-14 20:17:10,0.21488,35.52016,4.66016,30.86000
2024-01-14 20:17:11,0.18074,34.43422,4.57422,29.86000
2024-01-14 20:17:12,0.18992,34.89156,4.35156,30.54000
2024-01-14 20:17:13,0.19328,34.41953,4.51953,29.90000
2024-01-14 20:17:14,0.23960,34.70609,4.49609,30.21000
2024-01-14 20:17:15,0.40577,34.59250,4.06250,30.53000
2024-01-14 20:17:16,0.23951,34.66703,4.45703,30.21000
2024-01-14 20:17:17,0.19295,34.99703,4.45703,30.54000
2024-01-14 20:17:18,0.18182,34.79656,4.72656,30.07000
2024-01-14 20:17:19,0.19679,34.20750,4.18750,30.02000
2024-01-14 20:17:20,0.18666,34.24609,4.49609,29.75000
2024-01-14 20:17:21,0.21537,35.03188,4.67188,30.36000
2024-01-14 20:17:22,0.18634,35.32781,4.50781,30.82000
2024-01-14 20:17:23,0.17845,34.66891,4.62891,30.04000
2024-01-14 20:17:24,0.18311,34.34172,4.26172,30.08000
2024-01-14 20:17:25,0.14975,34.65907,4.28906,30.37000
2024-01-14 20:17:26,0.19861,50.16625,4.90625,45.26000
2024-01-14 20:17:27,0.22744,50.72953,5.51953,45.21000
2024-01-14 20:17:28,0.23400,49.45547,5.10547,44.35000
2024-01-14 20:17:29,0.23153,49.44688,4.79688,44.65000
2024-01-14 20:17:30,0.17065,51.36406,5.41406,45.95000
2024-01-14 20:17:31,0.20339,50.32391,5.50391,44.82000
2024-01-14 20:17:32,0.19160,49.35437,4.98438,44.37000
2024-01-14 20:17:34,0.18497,50.15453,5.39453,44.76000
2024-01-14 20:17:35,0.23250,49.57281,5.38281,44.19000
2024-01-14 20:17:36,0.27358,49.68250,5.31250,44.37000
2024-01-14 20:17:37,0.41910,49.97484,4.96484,45.01000
2024-01-14 20:17:38,0.36695,48.51625,4.90625,43.61000
2024-01-14 20:17:39,0.34224,47.67156,4.85156,42.82000
2024-01-14 20:17:40,0.23133,50.06031,4.82031,45.24000
2024-01-14 20:17:41,0.22044,50.01390,5.50391,44.51000
2024-01-14 20:17:42,0.22635,49.91047,5.23047,44.68000
2024-01-14 20:17:43,0.20861,50.77922,5.44922,45.33000
2024-01-14 20:17:44,0.22109,50.52969,5.42969,45.10000
2024-01-14 20:17:45,0.22727,50.29719,5.36719,44.93000
2024-01-14 20:17:46,0.18372,48.74094,4.96094,43.78000
2024-01-14 20:17:47,0.21380,49.75094,4.96094,44.79000
2024-01-14 20:17:48,0.18870,51.02125,5.28125,45.74000
2024-01-14 20:17:49,0.20960,49.10484,5.21484,43.89000
2024-01-14 20:17:50,0.17406,49.79844,5.14844,44.65000
2024-01-14 20:17:51,0.18887,51.35938,5.60938,45.75000
2024-01-14 20:17:52,0.21538,50.48703,5.20703,45.28000
2024-01-14 20:17:53,0.19728,49.91281,5.38281,44.53000
2024-01-14 20:17:54,0.26199,51.11297,5.29297,45.82000
2024-01-14 20:17:55,0.28297,50.80203,5.33203,45.47000
2024-01-14 20:17:56,0.39149,50.43141,4.94141,45.49000
2024-01-14 20:17:57,0.31919,49.04297,5.04297,44.00000
2024-01-14 20:17:58,0.18814,50.97000,5.50000,45.47000
2024-01-14 20:17:59,0.22513,49.91281,5.38281,44.53000
2024-01-14 20:18:00,0.19899,50.23063,5.39063,44.84000
2024-01-14 20:18:01,0.18322,50.34687,5.04688,45.30000
2024-01-14 20:18:02,0.22172,50.12609,5.49609,44.63000
2024-01-14 20:18:03,0.21273,50.82359,5.43359,45.39000
2024-01-14 20:18:04,0.24121,49.55687,5.04688,44.51000
2024-01-14 20:18:05,0.17551,48.77984,4.83984,43.94000
2024-01-14 20:18:07,0.17542,48.19000,4.75000,43.44000
2024-01-14 20:18:08,0.23297,50.50281,5.38281,45.12000
2024-01-14 20:18:09,0.23199,48.73125,5.28125,43.45000
2024-01-14 20:18:10,0.18065,50.13203,4.83203,45.30000
2024-01-14 20:18:11,0.22426,50.27813,5.32813,44.95000
2024-01-14 20:18:12,0.26825,44.60062,5.14063,39.46000
2024-01-14 20:18:13,0.23862,43.88890,4.87891,39.01000
2024-01-14 20:18:14,0.34489,43.77078,4.55078,39.22000
2024-01-14 20:18:15,0.35394,43.89969,4.67969,39.22000
2024-01-14 20:18:16,0.39115,42.94906,4.53906,38.41000
2024-01-14 20:18:17,0.40035,42.62781,4.50781,38.12000
2024-01-14 20:18:18,0.24912,42.83328,4.61328,38.22000
2024-01-14 20:18:19,0.35765,42.67922,4.69922,37.98000
2024-01-14 20:18:20,0.27433,41.50281,4.88281,36.62000
2024-01-14 20:18:21,0.21464,41.06781,5.00781,36.06000
2024-01-14 20:18:22,0.22148,34.74734,4.52734,30.22000
2024-01-14 20:18:23,0.23032,34.67453,4.14453,30.53000
2024-01-14 20:18:24,0.20892,34.99234,4.15234,30.84000
2024-01-14 20:18:25,0.24117,34.81906,4.28906,30.53000
2024-01-14 20:18:26,0.39022,34.86656,3.97656,30.89000
2024-01-14 20:18:27,0.28632,34.06047,3.98047,30.08000
2024-01-14 20:18:28,0.23653,34.24531,4.19531,30.05000
2024-01-14 20:18:29,0.21801,34.21593,4.33594,29.88000
2024-01-14 20:18:30,0.23519,34.53250,4.31250,30.22000
2024-01-14 20:18:31,0.21801,34.58063,4.39063,30.19000
2024-01-14 20:18:32,0.27104,33.94156,3.85156,30.09000
2024-01-14 20:18:33,0.28992,34.33422,3.82422,30.51000
2024-01-14 20:18:34,0.38814,34.48969,3.92969,30.56000
2024-01-14 20:18:35,0.30969,33.98172,3.76172,30.22000
2024-01-14 20:18:36,0.23103,34.74266,4.22266,30.52000
2024-01-14 20:18:38,0.22175,26.24484,4.21484,22.03000
2024-01-14 20:18:39,0.26381,50.45687,5.29688,45.16000
2024-01-14 20:18:40,0.32465,49.68766,4.84766,44.84000
2024-01-14 20:18:41,0.34288,49.87062,4.89063,44.98000
2024-01-14 20:18:42,0.25774,48.46781,5.00781,43.46000
2024-01-14 20:18:43,0.23822,50.17328,5.36328,44.81000
2024-01-14 20:18:44,0.24957,48.69578,4.92578,43.77000
2024-01-14 20:18:45,0.33274,49.07594,4.83594,44.24000
2024-01-14 20:18:46,0.39013,51.40000,5.00000,46.40000
2024-01-14 20:18:47,0.37685,48.91781,5.00781,43.91000
2024-01-14 20:18:48,0.29574,48.32125,5.03125,43.29000
2024-01-14 20:18:49,0.18094,48.15875,4.71875,43.44000
2024-01-14 20:18:50,0.22317,49.85688,5.04688,44.81000
2024-01-14 20:18:51,0.21638,51.31297,5.29297,46.02000
2024-01-14 20:18:52,0.23177,48.04906,5.28906,42.76000
2024-01-14 20:18:53,0.32378,49.55610,4.99609,44.56000
2024-01-14 20:18:54,0.33419,51.19812,5.07813,46.12000
2024-01-14 20:18:55,0.24350,49.06844,4.89844,44.17000
2024-01-14 20:18:56,0.22595,49.72063,5.39063,44.33000
2024-01-14 20:18:57,0.20254,50.06844,5.39844,44.67000
