Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 19:45:37,0.22411,45.76625,5.15625,40.61000
2024-01-14 19:45:38,0.24030,44.61797,4.91797,39.70000
2024-01-14 19:45:39,0.22423,44.45110,4.62109,39.83000
2024-01-14 19:45:40,0.21558,41.40734,4.52734,36.88000
2024-01-14 19:45:41,0.22852,41.60844,4.39844,37.21000
2024-01-14 19:45:43,0.20455,42.70578,4.42578,38.28000
2024-01-14 19:45:44,0.18939,41.74797,4.41797,37.33000
2024-01-14 19:45:45,0.25965,40.44984,4.33984,36.11000
2024-01-14 19:45:46,0.18848,34.92656,4.22656,30.70000
2024-01-14 19:45:47,0.25583,33.74266,3.97266,29.77000
2024-01-14 19:45:48,0.22837,34.21141,3.94141,30.27000
2024-01-14 19:45:49,0.18380,32.91625,3.90625,29.01000
2024-01-14 19:45:50,0.21095,34.15844,3.89844,30.26000
2024-01-14 19:45:51,0.20652,33.73078,3.80078,29.93000
2024-01-14 19:45:52,0.20219,34.28281,3.88281,30.40000
2024-01-14 19:45:53,0.20636,34.11938,3.85938,30.26000
2024-01-14 19:45:54,0.17069,33.47547,3.85547,29.62000
2024-01-14 19:45:55,0.21599,35.06172,4.01172,31.05000
2024-01-14 19:45:56,0.18412,34.56453,4.39453,30.17000
2024-01-14 19:45:57,0.18143,34.04156,4.10156,29.94000
2024-01-14 19:45:58,0.15856,34.19938,4.10938,30.09000
2024-01-14 19:45:59,0.19205,34.32969,3.92969,30.40000
2024-01-14 19:46:00,0.19813,34.29125,4.03125,30.26000
2024-01-14 19:46:01,0.18197,34.08437,3.98438,30.10000
2024-01-14 19:46:02,0.19257,34.33750,3.93750,30.40000
2024-01-14 19:46:03,0.21622,33.40313,3.95313,29.45000
2024-01-14 19:46:04,0.19525,34.57172,4.01172,30.56000
2024-01-14 19:46:05,0.17551,33.02547,3.85547,29.17000
2024-01-14 19:46:06,0.20101,34.41156,3.85156,30.56000
2024-01-14 19:46:07,0.16356,33.61594,3.83594,29.78000
2024-01-14 19:46:08,0.16836,33.24781,3.75781,29.49000
2024-01-14 19:46:09,0.19728,33.34828,3.73828,29.61000
2024-01-14 19:46:10,0.17572,33.15219,3.99219,29.16000
2024-01-14 19:46:11,0.17577,32.59594,3.58594,29.01000
2024-01-14 19:46:12,0.17209,33.62188,3.67188,29.95000
2024-01-14 19:46:14,0.17602,32.84750,3.68750,29.16000
2024-01-14 19:46:15,0.18559,32.48672,3.63672,28.85000
2024-01-14 19:46:16,0.17627,33.90672,4.13672,29.77000
2024-01-14 19:46:17,0.18081,33.50484,3.71484,29.79000
2024-01-14 19:46:18,0.17308,34.28281,3.88281,30.40000
2024-01-14 19:46:19,0.20389,33.98109,3.87109,30.11000
2024-01-14 19:46:20,0.21416,33.62922,3.69922,29.93000
2024-01-14 19:46:21,0.19322,33.49484,3.71484,29.78000
2024-01-14 19:46:22,0.15966,34.07250,3.81250,30.26000
2024-01-14 19:46:23,0.17311,32.84203,3.83203,29.01000
2024-01-14 19:46:24,0.16062,33.60000,3.50000,30.10000
2024-01-14 19:46:25,0.16639,33.87750,3.93750,29.94000
2024-01-14 19:46:26,0.18666,33.94922,3.69922,30.25000
2024-01-14 19:46:27,0.17314,33.59219,3.99219,29.60000
2024-01-14 19:46:28,0.19779,33.41906,3.78906,29.63000
