Date,CPU Utilization,CPU Power
2024-01-13 20:22:28,0.03141,0.94490
2024-01-13 20:22:29,0.01536,0.50182
2024-01-13 20:22:30,0.00271,0.09058
2024-01-13 20:22:31,0.00272,0.07554
2024-01-13 20:22:32,0.00188,0.06136
2024-01-13 20:22:33,0.00182,0.07566
2024-01-13 20:22:34,0.00090,0.02943
2024-01-13 20:22:35,0.00168,0.06270
2024-01-13 20:22:36,0.00089,0.03191
2024-01-13 20:22:37,0.00397,0.14778
2024-01-13 20:22:38,0.00088,0.04061
2024-01-13 20:22:39,0.00181,0.06730
2024-01-13 20:22:40,0.00088,0.03514
2024-01-13 20:22:41,0.00182,0.06825
2024-01-13 20:22:42,0.03384,1.60457
2024-01-13 20:22:43,0.10370,4.19787
2024-01-13 20:22:44,0.08473,4.27543
2024-01-13 20:22:45,0.09033,4.26799
2024-01-13 20:22:46,0.06600,3.30844
2024-01-13 20:22:47,0.00542,0.22870
2024-01-13 20:22:48,0.00171,0.07209
2024-01-13 20:22:49,0.00092,0.02924
2024-01-13 20:22:50,0.00085,0.02772
2024-01-13 20:22:52,0.00183,0.05915
2024-01-13 20:22:53,0.03613,1.12786
2024-01-13 20:22:54,0.03620,1.19846
2024-01-13 20:22:55,0.00169,0.05070
2024-01-13 20:22:56,0.00171,0.05349
2024-01-13 20:22:57,0.00091,0.02443
2024-01-13 20:22:58,0.00444,0.11911
2024-01-13 20:22:59,0.03645,1.04582
2024-01-13 20:23:00,0.04149,1.29717
2024-01-13 20:23:01,0.02016,0.51892
2024-01-13 20:23:02,0.02180,0.52092
2024-01-13 20:23:03,0.00351,0.11014
2024-01-13 20:23:04,0.00174,0.05032
2024-01-13 20:23:05,0.00176,0.05804
