Date,CPU Utilization,CPU Power
2024-01-13 20:10:25,0.03198,0.73730
2024-01-13 20:10:26,0.02430,0.50311
2024-01-13 20:10:27,0.02317,0.65598
2024-01-13 20:10:28,0.00679,0.22553
2024-01-13 20:10:29,0.00265,0.06938
2024-01-13 20:10:30,0.00254,0.06846
2024-01-13 20:10:31,0.00254,0.06381
2024-01-13 20:10:32,0.00170,0.04701
2024-01-13 20:10:33,0.00085,0.02705
2024-01-13 20:10:34,0.00763,0.22588
2024-01-13 20:10:35,0.00170,0.05070
2024-01-13 20:10:36,0.00171,0.05079
2024-01-13 20:10:37,0.00084,0.03148
2024-01-13 20:10:38,0.00088,0.03842
2024-01-13 20:10:39,0.03122,1.20715
2024-01-13 20:10:40,0.05961,2.84863
2024-01-13 20:10:41,0.00168,0.05114
2024-01-13 20:10:42,0.00171,0.07455
2024-01-13 20:10:43,0.00085,0.03053
2024-01-13 20:10:44,0.01509,0.42312
2024-01-13 20:10:45,0.00085,0.03341
2024-01-13 20:10:46,0.00169,0.05633
2024-01-13 20:10:47,0.00705,0.25552
