Date,CPU Utilization,CPU Power
2024-01-13 21:08:19,0.01782,0.66511
2024-01-13 21:08:20,0.03147,0.96788
2024-01-13 21:08:21,0.00294,0.12513
2024-01-13 21:08:22,0.01374,0.66546
2024-01-13 21:08:23,0.04419,1.72745
2024-01-13 21:08:24,0.01452,0.58190
2024-01-13 21:08:25,0.00282,0.13023
2024-01-13 21:08:26,0.01452,0.68389
2024-01-13 21:08:27,0.00103,0.05172
2024-01-13 21:08:28,0.05508,1.92578
2024-01-13 21:08:29,0.02745,0.80221
2024-01-13 21:08:30,0.05649,1.77554
2024-01-13 21:08:31,0.06320,1.52415
2024-01-13 21:08:32,0.06562,1.43362
2024-01-13 21:08:33,0.17116,3.28573
2024-01-13 21:08:34,0.09891,2.04605
2024-01-13 21:08:35,0.06224,1.71459
2024-01-13 21:08:36,0.05761,1.58943
2024-01-13 21:08:38,0.05916,1.69276
2024-01-13 21:08:39,0.05408,1.67060
2024-01-13 21:08:40,0.07202,2.13666
2024-01-13 21:08:41,0.09883,2.73345
2024-01-13 21:08:42,0.06960,2.22139
2024-01-13 21:08:43,0.00530,0.16324
2024-01-13 21:08:44,0.06055,1.62694
2024-01-13 21:08:45,0.01697,0.58764
2024-01-13 21:08:46,0.03536,1.11357
2024-01-13 21:08:47,0.00132,0.04657
2024-01-13 21:08:48,0.01872,0.75894
2024-01-13 21:08:49,0.03846,1.36059
2024-01-13 21:08:50,0.03546,1.02691
2024-01-13 21:08:51,0.00568,0.25402
2024-01-13 21:08:52,0.09208,2.33648
2024-01-13 21:08:53,0.02612,1.00659
2024-01-13 21:08:54,0.00328,0.14346
2024-01-13 21:08:55,0.00114,0.04125
2024-01-13 21:08:56,0.01377,0.62247
