Date,CPU Utilization,CPU Power
2024-01-13 21:42:26,0.06660,2.27576
2024-01-13 21:42:27,0.01812,0.57480
2024-01-13 21:42:28,0.02187,0.79076
2024-01-13 21:42:29,0.02804,1.03024
2024-01-13 21:42:31,0.02479,1.07722
2024-01-13 21:42:32,0.03582,1.65137
2024-01-13 21:42:33,0.01017,0.44096
2024-01-13 21:42:34,0.02305,0.78461
2024-01-13 21:42:35,0.00340,0.10213
2024-01-13 21:42:36,0.04479,0.92480
2024-01-13 21:42:38,0.06590,1.49723
2024-01-13 21:42:39,0.07453,2.00220
2024-01-13 21:42:40,0.06604,1.95168
2024-01-13 21:42:41,0.11192,2.98162
2024-01-13 21:42:42,0.08895,2.59951
2024-01-13 21:42:43,0.01946,0.63998
2024-01-13 21:42:44,0.00102,0.03498
2024-01-13 21:42:45,0.00000,0.00000
2024-01-13 21:42:46,0.00542,0.15060
2024-01-13 21:42:47,0.00599,0.19856
2024-01-13 21:42:48,0.00092,0.03522
2024-01-13 21:42:49,0.01209,0.40592
2024-01-13 21:42:50,0.01272,0.47461
2024-01-13 21:42:51,0.00627,0.20549
2024-01-13 21:42:52,0.03896,1.58234
2024-01-13 21:42:53,0.01593,0.63581
2024-01-13 21:42:55,0.08981,2.05080
2024-01-13 21:42:56,0.00204,0.08068
2024-01-13 21:42:57,0.04016,1.45220
2024-01-13 21:42:58,0.02542,0.85068
2024-01-13 21:42:59,0.02460,0.96894
2024-01-13 21:43:00,0.01732,0.76699
2024-01-13 21:43:01,0.00305,0.12636
2024-01-13 21:43:02,0.00095,0.04663
2024-01-13 21:43:03,0.02326,0.91907
2024-01-13 21:43:04,0.00977,0.44079
2024-01-13 21:43:05,0.00378,0.17734
2024-01-13 21:43:06,0.01220,0.49662
2024-01-13 21:43:07,0.00319,0.13596
2024-01-13 21:43:08,0.00302,0.08322
