Date,CPU Utilization,CPU Power
2024-01-13 23:10:45,0.01441,0.87083
2024-01-13 23:10:46,0.00170,0.09375
2024-01-13 23:10:47,0.00000,0.00000
2024-01-13 23:10:48,0.00087,0.05124
2024-01-13 23:10:49,0.00087,0.05558
2024-01-13 23:10:50,0.00091,0.04833
2024-01-13 23:10:51,0.00092,0.05124
2024-01-13 23:10:52,0.00091,0.04933
2024-01-13 23:10:53,0.00000,0.00000
2024-01-13 23:10:54,0.00544,0.24957
2024-01-13 23:10:55,0.00099,0.04746
2024-01-13 23:10:56,0.00000,0.00000
2024-01-13 23:10:57,0.00000,0.00000
2024-01-13 23:10:58,0.00000,0.00000
2024-01-13 23:10:59,0.00548,0.27670
2024-01-13 23:11:00,0.00086,0.03848
2024-01-13 23:11:01,0.00000,0.00000
2024-01-13 23:11:02,0.00000,0.00000
2024-01-13 23:11:03,0.00000,0.00000
2024-01-13 23:11:05,0.00253,0.09251
2024-01-13 23:11:06,0.00000,0.00000
2024-01-13 23:11:07,0.00000,0.00000
2024-01-13 23:11:08,0.00000,0.00000
2024-01-13 23:11:09,0.00000,0.00000
2024-01-13 23:11:10,0.00914,0.27504
2024-01-13 23:11:11,0.05413,1.87952
2024-01-13 23:11:12,0.00084,0.04878
2024-01-13 23:11:13,0.00427,0.25436
2024-01-13 23:11:14,0.00000,0.00000
2024-01-13 23:11:15,0.05025,2.18200
2024-01-13 23:11:16,0.06218,3.26122
2024-01-13 23:11:17,0.05051,2.13648
2024-01-13 23:11:18,0.01010,0.58008
2024-01-13 23:11:19,0.00169,0.10138
2024-01-13 23:11:20,0.04068,1.19600
2024-01-13 23:11:21,0.03547,1.27048
2024-01-13 23:11:22,0.00754,0.42337
2024-01-13 23:11:23,0.00846,0.43645
2024-01-13 23:11:24,0.00589,0.21916
