Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-14 19:17:43,0.24634,34.14047,4.23047,29.91000
2024-01-14 19:17:44,0.20789,33.33281,3.88281,29.45000
2024-01-14 19:17:45,0.20971,33.72641,3.81641,29.91000
2024-01-14 19:17:46,0.20479,33.22906,3.78906,29.44000
2024-01-14 19:17:47,0.21538,33.29328,3.86328,29.43000
2024-01-14 19:17:48,0.17949,32.80922,3.69922,29.11000
2024-01-14 19:17:49,0.16667,33.77937,3.85938,29.92000
2024-01-14 19:17:51,0.20068,32.47672,3.63672,28.84000
2024-01-14 19:17:52,0.22870,33.56860,3.80859,29.76000
2024-01-14 19:17:53,0.22736,33.28766,3.84766,29.44000
2024-01-14 19:17:54,0.17996,33.05328,3.61328,29.44000
2024-01-14 19:17:55,0.19543,33.42641,3.81641,29.61000
2024-01-14 19:17:56,0.18707,33.35000,3.75000,29.60000
2024-01-14 19:17:57,0.22364,34.17141,3.94141,30.23000
2024-01-14 19:17:58,0.19510,34.35828,3.98828,30.37000
2024-01-14 19:17:59,0.17440,33.82234,3.90234,29.92000
2024-01-14 19:18:00,0.16435,33.61328,3.86328,29.75000
2024-01-14 19:18:01,0.16724,33.87688,3.79688,30.08000
2024-01-14 19:18:02,0.20643,33.60359,3.68359,29.92000
2024-01-14 19:18:03,0.20034,34.13563,4.01563,30.12000
2024-01-14 19:18:04,0.18231,33.20500,4.12500,29.08000
2024-01-14 19:18:05,0.18933,33.51516,3.78516,29.73000
2024-01-14 19:18:06,0.20273,33.83406,3.91406,29.92000
2024-01-14 19:18:07,0.18881,33.54297,3.79297,29.75000
2024-01-14 19:18:08,0.16052,32.50797,3.66797,28.84000
2024-01-14 19:18:09,0.18554,33.28609,3.99609,29.29000
2024-01-14 19:18:10,0.19043,32.59187,3.92188,28.67000
2024-01-14 19:18:11,0.16986,33.73453,3.64453,30.09000
2024-01-14 19:18:12,0.25619,33.86922,3.94922,29.92000
2024-01-14 19:18:13,0.29136,33.53172,3.76172,29.77000
2024-01-14 19:18:14,0.17364,33.55688,3.79688,29.76000
2024-01-14 19:18:15,0.17274,33.91531,3.69531,30.22000
2024-01-14 19:18:16,0.18861,33.89250,3.81250,30.08000
2024-01-14 19:18:17,0.21631,33.11984,3.83984,29.28000
2024-01-14 19:18:18,0.17542,33.54734,3.77734,29.77000
2024-01-14 19:18:19,0.18687,33.51563,3.76563,29.75000
2024-01-14 19:18:20,0.17119,32.75562,3.76563,28.99000
