Date,CPU Utilization,CPU Power
2024-01-14 20:21:49,0.03957,1.06462
2024-01-14 20:21:50,0.03578,0.91562
2024-01-14 20:21:51,0.03193,0.68239
2024-01-14 20:21:52,0.00084,0.04149
2024-01-14 20:21:53,0.00299,0.12069
2024-01-14 20:21:54,0.00091,0.04488
2024-01-14 20:21:55,0.00168,0.08443
2024-01-14 20:21:56,0.00168,0.07235
2024-01-14 20:21:57,0.00084,0.03870
2024-01-14 20:21:58,0.00342,0.11169
2024-01-14 20:21:59,0.00178,0.05477
2024-01-14 20:22:00,0.00000,0.00000
2024-01-14 20:22:01,0.00091,0.04462
2024-01-14 20:22:02,0.00091,0.04896
2024-01-14 20:22:03,0.00358,0.10432
2024-01-14 20:22:04,0.01278,0.40344
2024-01-14 20:22:05,0.01068,0.30655
2024-01-14 20:22:06,0.01241,0.39451
2024-01-14 20:22:07,0.01128,0.38438
2024-01-14 20:22:08,0.02519,0.55192
2024-01-14 20:22:09,0.05769,1.72634
2024-01-14 20:22:10,0.06327,1.79221
2024-01-14 20:22:11,0.07143,1.86754
2024-01-14 20:22:12,0.06655,1.64161
2024-01-14 20:22:13,0.05496,1.13701
2024-01-14 20:22:14,0.07801,1.19336
2024-01-14 20:22:15,0.05018,0.98567
2024-01-14 20:22:16,0.06356,1.41215
2024-01-14 20:22:18,0.04018,1.07877
2024-01-14 20:22:19,0.05312,1.11624
2024-01-14 20:22:20,0.04600,1.04514
2024-01-14 20:22:21,0.05836,1.37006
2024-01-14 20:22:22,0.05897,1.44246
2024-01-14 20:22:23,0.08608,1.34732
2024-01-14 20:22:24,0.05862,1.16749
2024-01-14 20:22:25,0.05009,1.07982
2024-01-14 20:22:26,0.03627,0.94427
2024-01-14 20:22:27,0.06420,1.51552
2024-01-14 20:22:28,0.05254,1.34287
2024-01-14 20:22:29,0.06136,1.30955
2024-01-14 20:22:30,0.05387,1.41932
2024-01-14 20:22:31,0.05997,1.36429
2024-01-14 20:22:32,0.06940,1.52237
2024-01-14 20:22:33,0.06592,1.39853
2024-01-14 20:22:34,0.06718,1.37061
2024-01-14 20:22:35,0.09288,1.19578
2024-01-14 20:22:36,0.08248,1.20987
2024-01-14 20:22:37,0.04110,0.81059
2024-01-14 20:22:38,0.04492,1.14078
2024-01-14 20:22:39,0.03486,0.93702
2024-01-14 20:22:40,0.02211,0.54942
2024-01-14 20:22:41,0.02111,0.56740
2024-01-14 20:22:42,0.04758,1.04163
2024-01-14 20:22:43,0.08475,1.18858
2024-01-14 20:22:44,0.08390,1.13908
2024-01-14 20:22:45,0.08850,1.17903
2024-01-14 20:22:46,0.06667,1.11631
2024-01-14 20:22:47,0.06417,1.35637
2024-01-14 20:22:48,0.06769,1.33899
2024-01-14 20:22:49,0.05612,1.32451
2024-01-14 20:22:51,0.06847,1.36322
2024-01-14 20:22:52,0.05877,1.19051
2024-01-14 20:22:53,0.04932,0.96181
2024-01-14 20:22:54,0.06140,1.32348
2024-01-14 20:22:55,0.08020,0.98921
2024-01-14 20:22:56,0.09393,1.07084
2024-01-14 20:22:57,0.08539,0.91095
2024-01-14 20:22:58,0.04746,0.84704
2024-01-14 20:22:59,0.06408,1.09020
2024-01-14 20:23:00,0.06081,1.25539
2024-01-14 20:23:01,0.06055,1.05117
2024-01-14 20:23:02,0.05922,1.27752
2024-01-14 20:23:03,0.03912,0.75483
2024-01-14 20:23:04,0.06412,1.22636
2024-01-14 20:23:05,0.02941,0.55037
2024-01-14 20:23:06,0.04366,0.78955
2024-01-14 20:23:07,0.05068,0.90067
2024-01-14 20:23:08,0.06541,1.15092
2024-01-14 20:23:09,0.05575,1.06574
2024-01-14 20:23:10,0.05724,1.27758
2024-01-14 20:23:11,0.04940,0.93219
2024-01-14 20:23:12,0.05461,1.09722
2024-01-14 20:23:13,0.04491,0.95312
2024-01-14 20:23:14,0.09442,0.96989
2024-01-14 20:23:15,0.10127,0.89236
2024-01-14 20:23:16,0.08951,0.88682
2024-01-14 20:23:17,0.04981,0.67369
2024-01-14 20:23:18,0.06133,1.15625
2024-01-14 20:23:19,0.05640,1.34229
2024-01-14 20:23:20,0.06050,1.21875
2024-01-14 20:23:21,0.06430,1.24730
2024-01-14 20:23:22,0.05378,1.07934
2024-01-14 20:23:23,0.06229,1.15943
2024-01-14 20:23:24,0.05796,1.20497
