Date,CPU Utilization,CPU Power
2024-01-14 20:32:38,0.00084,0.04225
2024-01-14 20:32:39,0.02332,0.77932
2024-01-14 20:32:40,0.04035,1.22974
2024-01-14 20:32:41,0.03241,1.03059
2024-01-14 20:32:42,0.03157,1.01254
2024-01-14 20:32:43,0.03435,0.98917
2024-01-14 20:32:44,0.03173,1.05508
2024-01-14 20:32:45,0.03631,0.95781
2024-01-14 20:32:46,0.02941,1.03336
2024-01-14 20:32:47,0.03328,0.84225
2024-01-14 20:32:48,0.01058,0.48493
2024-01-14 20:32:50,0.00613,0.25498
2024-01-14 20:32:51,0.00609,0.26960
2024-01-14 20:32:52,0.00507,0.23954
2024-01-14 20:32:53,0.00253,0.08741
2024-01-14 20:32:54,0.01100,0.35547
2024-01-14 20:32:55,0.01107,0.35301
2024-01-14 20:32:56,0.01167,0.39964
2024-01-14 20:32:57,0.01053,0.37533
2024-01-14 20:32:58,0.02500,0.59555
2024-01-14 20:32:59,0.05190,1.31603
2024-01-14 20:33:00,0.05456,1.28775
2024-01-14 20:33:01,0.05135,1.30493
2024-01-14 20:33:02,0.05059,1.31535
2024-01-14 20:33:03,0.04803,1.21516
2024-01-14 20:33:04,0.04276,1.10081
2024-01-14 20:33:05,0.04924,1.15526
2024-01-14 20:33:06,0.04915,1.24609
2024-01-14 20:33:07,0.05119,1.40746
2024-01-14 20:33:08,0.04790,1.24732
2024-01-14 20:33:09,0.04493,0.99548
2024-01-14 20:33:10,0.05369,1.18506
2024-01-14 20:33:11,0.05135,1.07406
2024-01-14 20:33:12,0.04822,1.10479
2024-01-14 20:33:13,0.04202,0.99398
2024-01-14 20:33:14,0.05025,1.07314
2024-01-14 20:33:15,0.05584,1.18615
2024-01-14 20:33:16,0.04530,1.23671
2024-01-14 20:33:17,0.03125,0.73258
2024-01-14 20:33:18,0.05357,1.27612
2024-01-14 20:33:19,0.04819,1.11089
2024-01-14 20:33:20,0.04348,1.33647
2024-01-14 20:33:21,0.04384,0.93785
2024-01-14 20:33:22,0.04782,1.00149
2024-01-14 20:33:23,0.05017,1.07946
2024-01-14 20:33:24,0.04975,1.14812
2024-01-14 20:33:25,0.03956,0.79532
2024-01-14 20:33:26,0.06205,1.08919
2024-01-14 20:33:27,0.05877,1.26843
2024-01-14 20:33:29,0.05961,1.18289
2024-01-14 20:33:30,0.05285,1.18544
2024-01-14 20:33:31,0.05596,1.16758
2024-01-14 20:33:32,0.04783,1.11317
2024-01-14 20:33:33,0.04839,1.00305
2024-01-14 20:33:34,0.04255,0.82022
2024-01-14 20:33:35,0.05909,1.20397
2024-01-14 20:33:36,0.05018,1.04601
2024-01-14 20:33:37,0.06093,1.15598
2024-01-14 20:33:38,0.04392,1.13648
2024-01-14 20:33:39,0.05836,1.16353
2024-01-14 20:33:40,0.04064,0.72854
2024-01-14 20:33:41,0.05235,1.18666
2024-01-14 20:33:42,0.05712,1.26117
2024-01-14 20:33:43,0.04469,1.10800
2024-01-14 20:33:44,0.04661,0.81703
2024-01-14 20:33:45,0.04900,1.24099
2024-01-14 20:33:46,0.04766,1.24170
2024-01-14 20:33:47,0.05100,1.23147
2024-01-14 20:33:48,0.04523,1.07141
