Date,CPU Utilization,CPU Power
2024-01-19 17:22:25,0.00931,0.44281
2024-01-19 17:22:26,0.03606,1.20330
2024-01-19 17:22:28,0.00678,0.31164
2024-01-19 17:22:29,0.01698,0.73794
2024-01-19 17:22:30,0.06801,2.32249
2024-01-19 17:22:31,0.01784,0.65633
2024-01-19 17:22:32,0.00190,0.07810
2024-01-19 17:22:33,0.01225,0.32413
2024-01-19 17:22:34,0.00902,0.24334
2024-01-19 17:22:35,0.03426,0.87574
2024-01-19 17:22:36,0.01639,0.67131
2024-01-19 17:22:37,0.03021,1.02691
2024-01-19 17:22:38,0.12136,2.56994
2024-01-19 17:22:39,0.08484,2.32435
2024-01-19 17:22:40,0.21548,5.14292
2024-01-19 17:22:41,0.06887,1.97134
2024-01-19 17:22:42,0.05780,1.68121
2024-01-19 17:22:43,0.05959,1.63378
2024-01-19 17:22:44,0.06534,1.80811
2024-01-19 17:22:45,0.06274,1.68275
2024-01-19 17:22:46,0.05465,1.58707
2024-01-19 17:22:47,0.06302,1.67480
2024-01-19 17:22:48,0.07242,1.79502
2024-01-19 17:22:49,0.07845,2.04913
2024-01-19 17:22:50,0.07700,1.98838
2024-01-19 17:22:51,0.07514,1.85075
2024-01-19 17:22:52,0.07273,1.80302
2024-01-19 17:22:53,0.07923,1.81892
2024-01-19 17:22:54,0.08637,1.90251
2024-01-19 17:22:56,0.08257,1.87885
2024-01-19 17:22:57,0.07064,1.85998
2024-01-19 17:22:58,0.06913,1.96099
2024-01-19 17:22:59,0.07566,1.90613
2024-01-19 17:23:00,0.07363,1.83569
2024-01-19 17:23:01,0.06983,1.84394
2024-01-19 17:23:02,0.07356,1.86055
2024-01-19 17:23:03,0.07584,2.04366
2024-01-19 17:23:04,0.07449,1.86896
2024-01-19 17:23:05,0.07418,1.99049
2024-01-19 17:23:06,0.06924,2.08831
2024-01-19 17:23:07,0.06758,1.90376
2024-01-19 17:23:08,0.07306,1.98900
2024-01-19 17:23:09,0.07721,1.98316
2024-01-19 17:23:10,0.07056,1.84385
2024-01-19 17:23:11,0.07636,2.11156
2024-01-19 17:23:12,0.07464,1.79617
2024-01-19 17:23:13,0.07806,1.90645
2024-01-19 17:23:14,0.08068,2.03041
2024-01-19 17:23:15,0.10115,2.15407
2024-01-19 17:23:17,0.07843,1.97877
2024-01-19 17:23:18,0.08456,2.10249
2024-01-19 17:23:19,0.07861,2.10104
2024-01-19 17:23:20,0.08531,2.22878
2024-01-19 17:23:21,0.08286,1.92449
2024-01-19 17:23:22,0.08649,1.90653
2024-01-19 17:23:23,0.08629,2.06143
2024-01-19 17:23:24,0.08493,1.67405
2024-01-19 17:23:25,0.09579,1.72368
2024-01-19 17:23:26,0.08986,1.59285
2024-01-19 17:23:27,0.08674,1.61238
2024-01-19 17:23:28,0.08659,1.79470
2024-01-19 17:23:29,0.08182,1.79998
2024-01-19 17:23:30,0.07769,1.66056
2024-01-19 17:23:32,0.08277,1.71562
2024-01-19 17:23:33,0.08948,1.71681
2024-01-19 17:23:34,0.09003,1.67720
2024-01-19 17:23:35,0.07685,1.62399
2024-01-19 17:23:36,0.08679,1.63582
2024-01-19 17:23:37,0.08326,1.72087
2024-01-19 17:23:38,0.07797,1.57550
2024-01-19 17:23:39,0.08010,1.75270
2024-01-19 17:23:40,0.07821,1.59760
2024-01-19 17:23:41,0.07088,1.64946
2024-01-19 17:23:42,0.08543,1.72227
2024-01-19 17:23:43,0.08325,1.66519
2024-01-19 17:23:44,0.07892,1.67416
2024-01-19 17:23:45,0.07928,1.76539
2024-01-19 17:23:46,0.07652,1.65576
2024-01-19 17:23:47,0.08056,1.65674
2024-01-19 17:23:48,0.07739,1.64971
2024-01-19 17:23:49,0.07738,1.58906
2024-01-19 17:23:50,0.08087,1.58555
2024-01-19 17:23:51,0.09459,1.63184
2024-01-19 17:23:52,0.10526,1.64918
2024-01-19 17:23:53,0.09314,1.65078
2024-01-19 17:23:54,0.08887,1.63061
2024-01-19 17:23:55,0.08772,1.84752
2024-01-19 17:23:56,0.08885,1.78802
2024-01-19 17:23:57,0.09766,1.83725
2024-01-19 17:23:59,0.07104,1.68248
2024-01-19 17:24:00,0.08227,1.83113
2024-01-19 17:24:01,0.07636,1.99424
2024-01-19 17:24:02,0.07672,1.82889
2024-01-19 17:24:03,0.07972,1.85677
2024-01-19 17:24:04,0.08087,1.96192
2024-01-19 17:24:05,0.08046,1.85534
2024-01-19 17:24:06,0.08258,1.85405
2024-01-19 17:24:07,0.07886,1.90806
2024-01-19 17:24:08,0.07972,1.83022
2024-01-19 17:24:09,0.08225,1.79799
2024-01-19 17:24:10,0.07420,1.80498
2024-01-19 17:24:11,0.08066,1.71733
2024-01-19 17:24:12,0.07137,1.66371
2024-01-19 17:24:13,0.07593,1.71831
2024-01-19 17:24:14,0.07404,1.77204
2024-01-19 17:24:15,0.08052,1.72735
2024-01-19 17:24:16,0.08616,1.74378
2024-01-19 17:24:17,0.07952,1.74667
2024-01-19 17:24:18,0.07617,1.86559
2024-01-19 17:24:19,0.07759,1.89311
2024-01-19 17:24:20,0.08427,1.87073
2024-01-19 17:24:21,0.07076,1.66080
2024-01-19 17:24:22,0.07852,1.77868
2024-01-19 17:24:23,0.07746,1.63762
2024-01-19 17:24:24,0.08384,1.74808
2024-01-19 17:24:25,0.07945,1.72960
2024-01-19 17:24:26,0.07792,1.67760
2024-01-19 17:24:27,0.08780,1.60929
2024-01-19 17:24:29,0.09690,1.84463
2024-01-19 17:24:30,0.09293,1.87244
2024-01-19 17:24:31,0.11073,1.73664
2024-01-19 17:24:32,0.07895,1.66530
