Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-19 17:09:53,0.26260,32.70033,4.09033,28.61000
2024-01-19 17:09:54,0.20857,32.34986,3.85986,28.49000
2024-01-19 17:09:55,0.18695,32.73541,3.79541,28.94000
2024-01-19 17:09:56,0.17944,32.75248,3.79248,28.96000
2024-01-19 17:09:57,0.16214,32.36366,3.74365,28.62000
2024-01-19 17:09:58,0.21048,32.29738,3.81738,28.48000
2024-01-19 17:09:59,0.21735,32.34721,3.88721,28.46000
2024-01-19 17:10:00,0.18232,32.33402,3.87402,28.46000
2024-01-19 17:10:01,0.18790,32.13154,3.83154,28.30000
2024-01-19 17:10:02,0.18509,32.20672,3.88672,28.32000
2024-01-19 17:10:03,0.18411,32.37967,3.90967,28.47000
2024-01-19 17:10:04,0.18598,32.28031,3.82031,28.46000
2024-01-19 17:10:05,0.17371,33.11060,3.87061,29.24000
2024-01-19 17:10:06,0.17565,32.56701,3.93701,28.63000
2024-01-19 17:10:07,0.19846,32.51744,3.87744,28.64000
2024-01-19 17:10:08,0.18871,32.15303,3.85303,28.30000
2024-01-19 17:10:09,0.19097,32.65451,3.87451,28.78000
2024-01-19 17:10:10,0.21237,32.30252,3.83252,28.47000
2024-01-19 17:10:11,0.19010,32.93912,3.84912,29.09000
2024-01-19 17:10:12,0.17434,33.07008,3.83008,29.24000
2024-01-19 17:10:13,0.18796,33.11037,3.88037,29.23000
2024-01-19 17:10:14,0.17050,32.67135,3.88135,28.79000
2024-01-19 17:10:15,0.20470,32.71725,3.92725,28.79000
2024-01-19 17:10:16,0.21337,32.52332,3.90332,28.62000
2024-01-19 17:10:17,0.19407,32.68715,4.07715,28.61000
2024-01-19 17:10:18,0.18182,32.68553,3.91553,28.77000
2024-01-19 17:10:19,0.17657,32.08758,3.76758,28.32000
2024-01-19 17:10:20,0.17349,32.02963,3.86963,28.16000
2024-01-19 17:10:22,0.19119,32.67820,3.90820,28.77000
2024-01-19 17:10:23,0.19181,32.37943,3.91943,28.46000
2024-01-19 17:10:24,0.17352,32.62879,4.00879,28.62000
2024-01-19 17:10:25,0.16091,32.35160,3.89160,28.46000
2024-01-19 17:10:26,0.17817,32.38309,3.91309,28.47000
2024-01-19 17:10:27,0.19245,32.52648,3.89648,28.63000
2024-01-19 17:10:28,0.23278,33.13477,3.88477,29.25000
2024-01-19 17:10:29,0.16985,32.65793,3.87793,28.78000
2024-01-19 17:10:30,0.17197,32.06723,3.90723,28.16000
2024-01-19 17:10:31,0.16926,32.16156,3.85156,28.31000
2024-01-19 17:10:32,0.18773,32.50111,3.89111,28.61000
2024-01-19 17:10:33,0.19382,32.47645,3.85645,28.62000
2024-01-19 17:10:34,0.20930,32.94279,3.86279,29.08000
2024-01-19 17:10:35,0.19026,32.72179,4.09180,28.63000
2024-01-19 17:10:36,0.17189,32.72531,3.94531,28.78000
2024-01-19 17:10:37,0.17916,33.48920,3.92920,29.56000
2024-01-19 17:10:38,0.19251,32.13926,3.98926,28.15000
2024-01-19 17:10:39,0.20310,32.21258,3.89258,28.32000
2024-01-19 17:10:40,0.18611,32.85844,3.89844,28.96000
2024-01-19 17:10:41,0.20596,32.30742,3.85742,28.45000
2024-01-19 17:10:42,0.17841,32.36063,3.89063,28.47000
2024-01-19 17:10:43,0.18879,32.99527,3.90527,29.09000
2024-01-19 17:10:44,0.16849,33.10588,4.02588,29.08000
2024-01-19 17:10:45,0.22749,32.65649,3.89648,28.76000
2024-01-19 17:10:46,0.19413,32.02818,3.88818,28.14000
2024-01-19 17:10:47,0.17090,32.17328,3.86328,28.31000
2024-01-19 17:10:48,0.22578,32.34354,3.87354,28.47000
2024-01-19 17:10:49,0.18467,32.85576,3.90576,28.95000
2024-01-19 17:10:51,0.18727,32.74119,3.97119,28.77000
2024-01-19 17:10:52,0.15877,32.73752,3.95752,28.78000
2024-01-19 17:10:53,0.19575,32.31500,3.87500,28.44000
2024-01-19 17:10:54,0.17046,32.62277,3.84277,28.78000
2024-01-19 17:10:55,0.16362,32.79156,3.85156,28.94000
2024-01-19 17:10:56,0.19293,32.14691,3.83691,28.31000
2024-01-19 17:10:57,0.18182,33.13207,3.87207,29.26000
2024-01-19 17:10:58,0.19904,32.79793,3.87793,28.92000
2024-01-19 17:10:59,0.17725,32.34109,3.87109,28.47000
2024-01-19 17:11:00,0.18711,32.86188,3.92188,28.94000
2024-01-19 17:11:01,0.16723,32.38627,3.92627,28.46000
2024-01-19 17:11:02,0.15450,32.82283,3.90283,28.92000
2024-01-19 17:11:03,0.16964,32.35281,3.88281,28.47000
2024-01-19 17:11:04,0.19926,32.32889,3.85889,28.47000
2024-01-19 17:11:05,0.17734,23.73223,3.78223,19.95000
2024-01-19 17:11:06,0.18414,32.77155,3.83154,28.94000
2024-01-19 17:11:07,0.18595,32.95840,3.85840,29.10000
2024-01-19 17:11:08,0.16209,32.56053,3.79053,28.77000
2024-01-19 17:11:09,0.17353,31.84424,3.84424,28.00000
2024-01-19 17:11:10,0.19467,32.19988,3.87988,28.32000
2024-01-19 17:11:11,0.18828,32.56261,3.93262,28.63000
2024-01-19 17:11:12,0.15776,32.48814,3.84814,28.64000
2024-01-19 17:11:13,0.16695,32.75740,3.83740,28.92000
2024-01-19 17:11:14,0.16681,32.48547,3.85547,28.63000
2024-01-19 17:11:15,0.22355,32.28754,3.97754,28.31000
2024-01-19 17:11:16,0.19135,32.00840,3.85840,28.15000
2024-01-19 17:11:17,0.18018,32.77986,3.85986,28.92000
2024-01-19 17:11:18,0.19332,32.19135,3.88135,28.31000
2024-01-19 17:11:19,0.18647,32.17816,3.86816,28.31000
2024-01-19 17:11:20,0.18607,32.42703,3.95703,28.47000
2024-01-19 17:11:21,0.20716,32.30594,3.83594,28.47000
2024-01-19 17:11:23,0.19203,32.03354,3.87354,28.16000
2024-01-19 17:11:24,0.18631,33.15723,3.90723,29.25000
2024-01-19 17:11:25,0.17601,31.96348,3.81348,28.15000
2024-01-19 17:11:26,0.18283,32.91033,3.84033,29.07000
2024-01-19 17:11:27,0.18684,32.02840,3.85840,28.17000
2024-01-19 17:11:28,0.19763,33.14283,3.90283,29.24000
2024-01-19 17:11:29,0.19273,32.49207,3.87207,28.62000
2024-01-19 17:11:30,0.19624,32.46082,3.84082,28.62000
2024-01-19 17:11:31,0.16479,31.97055,3.81055,28.16000
2024-01-19 17:11:32,0.18900,32.10492,3.79492,28.31000
2024-01-19 17:11:33,0.21279,32.29496,3.83496,28.46000
2024-01-19 17:11:34,0.17877,31.99400,3.85400,28.14000
2024-01-19 17:11:35,0.20209,32.78473,3.84473,28.94000
2024-01-19 17:11:36,0.17658,32.76375,3.84375,28.92000
2024-01-19 17:11:37,0.18007,33.09473,3.84473,29.25000
2024-01-19 17:11:38,0.16609,32.00424,3.84424,28.16000
2024-01-19 17:11:39,0.19512,32.02963,3.86963,28.16000
2024-01-19 17:11:40,0.18535,33.10131,3.84131,29.26000
2024-01-19 17:11:41,0.19766,32.48524,3.86523,28.62000
2024-01-19 17:11:42,0.16965,32.79742,3.85742,28.94000
2024-01-19 17:11:43,0.19286,32.34379,3.88379,28.46000
2024-01-19 17:11:44,0.20556,32.64865,3.86865,28.78000
2024-01-19 17:11:45,0.22464,33.06982,3.81982,29.25000
2024-01-19 17:11:46,0.20109,32.44569,3.82568,28.62000
2024-01-19 17:11:47,0.18619,32.96328,3.86328,29.10000
2024-01-19 17:11:48,0.19191,33.09402,3.87402,29.22000
2024-01-19 17:11:49,0.18970,33.09107,3.85107,29.24000
2024-01-19 17:11:50,0.17991,32.77254,3.85254,28.92000
2024-01-19 17:11:51,0.19479,32.11785,3.79785,28.32000
2024-01-19 17:11:53,0.20327,32.03867,3.88867,28.15000
