Date,CPU Utilization,CPU Power
2024-01-19 16:57:28,0.00756,1.51535
2024-01-19 16:57:29,0.02941,1.89062
2024-01-19 16:57:30,0.00296,1.14229
2024-01-19 16:57:31,0.02224,1.82946
2024-01-19 16:57:32,0.05677,3.08858
2024-01-19 16:57:33,0.01085,1.52616
2024-01-19 16:57:34,0.00175,1.61060
2024-01-19 16:57:35,0.00211,1.18848
2024-01-19 16:57:36,0.00107,0.23203
2024-01-19 16:57:37,0.04624,1.59801
2024-01-19 16:57:38,0.03065,2.54550
2024-01-19 16:57:39,0.06171,2.68814
2024-01-19 16:57:40,0.03990,2.34137
2024-01-19 16:57:42,0.04219,2.41586
2024-01-19 16:57:43,0.09845,3.92003
2024-01-19 16:57:44,0.05322,2.10240
2024-01-19 16:57:45,0.06452,1.99698
2024-01-19 16:57:46,0.05852,2.43359
2024-01-19 16:57:47,0.05241,2.36216
2024-01-19 16:57:48,0.09269,2.37399
2024-01-19 16:57:49,0.06726,2.31698
2024-01-19 16:57:50,0.08813,2.87101
2024-01-19 16:57:51,0.08500,3.43352
2024-01-19 16:57:52,0.06791,2.35210
2024-01-19 16:57:53,0.07319,2.39354
2024-01-19 16:57:54,0.07562,2.34246
2024-01-19 16:57:55,0.07016,2.26338
2024-01-19 16:57:56,0.10829,2.87500
2024-01-19 16:57:57,0.12616,3.06620
2024-01-19 16:57:58,0.06303,2.25296
2024-01-19 16:57:59,0.07735,2.43821
2024-01-19 16:58:00,0.06891,2.34964
2024-01-19 16:58:01,0.07046,2.24619
2024-01-19 16:58:02,0.06774,2.34065
2024-01-19 16:58:03,0.06695,2.27067
2024-01-19 16:58:04,0.06950,2.42903
2024-01-19 16:58:05,0.08524,2.54520
2024-01-19 16:58:06,0.08432,2.63554
2024-01-19 16:58:08,0.08037,2.64763
2024-01-19 16:58:09,0.07364,2.26544
2024-01-19 16:58:10,0.07451,2.56466
2024-01-19 16:58:11,0.07105,2.57662
2024-01-19 16:58:12,0.08249,2.55692
2024-01-19 16:58:13,0.07586,2.53261
2024-01-19 16:58:14,0.08349,2.64812
2024-01-19 16:58:15,0.07831,2.80408
2024-01-19 16:58:16,0.08341,2.61540
2024-01-19 16:58:17,0.07907,2.48095
2024-01-19 16:58:18,0.07699,2.69464
2024-01-19 16:58:19,0.07771,2.84375
2024-01-19 16:58:20,0.08725,2.96643
2024-01-19 16:58:21,0.09790,2.86128
2024-01-19 16:58:22,0.08498,2.38973
2024-01-19 16:58:23,0.09355,2.38278
2024-01-19 16:58:24,0.09099,2.12894
2024-01-19 16:58:25,0.09021,2.27305
2024-01-19 16:58:26,0.10541,2.04774
2024-01-19 16:58:27,0.09780,1.72928
2024-01-19 16:58:28,0.09383,1.63722
2024-01-19 16:58:29,0.09020,1.63705
2024-01-19 16:58:30,0.08426,1.58470
2024-01-19 16:58:31,0.09011,1.71392
2024-01-19 16:58:32,0.08470,1.66886
2024-01-19 16:58:33,0.09492,1.59217
2024-01-19 16:58:35,0.08120,1.59834
2024-01-19 16:58:36,0.07692,1.53135
2024-01-19 16:58:37,0.08704,1.59459
2024-01-19 16:58:38,0.08875,1.61454
2024-01-19 16:58:39,0.09346,1.68401
2024-01-19 16:58:40,0.08751,1.63869
2024-01-19 16:58:41,0.08581,1.60715
2024-01-19 16:58:42,0.08569,1.58583
2024-01-19 16:58:43,0.09973,1.74170
2024-01-19 16:58:44,0.09021,1.58565
2024-01-19 16:58:45,0.07420,1.50831
2024-01-19 16:58:46,0.07666,1.46937
2024-01-19 16:58:47,0.09872,1.63586
2024-01-19 16:58:48,0.08629,1.65128
2024-01-19 16:58:49,0.07342,1.52643
2024-01-19 16:58:50,0.08610,1.62715
2024-01-19 16:58:51,0.09680,1.64326
2024-01-19 16:58:52,0.10435,1.58965
2024-01-19 16:58:53,0.08499,1.53458
2024-01-19 16:58:54,0.07640,1.62740
2024-01-19 16:58:55,0.07997,1.51119
2024-01-19 16:58:56,0.09458,1.60533
2024-01-19 16:58:57,0.09347,1.61161
2024-01-19 16:58:58,0.09011,1.52422
2024-01-19 16:59:00,0.09329,1.55641
2024-01-19 16:59:01,0.08436,1.73525
2024-01-19 16:59:02,0.09619,1.60757
2024-01-19 16:59:03,0.07973,1.70434
2024-01-19 16:59:04,0.08370,1.66914
2024-01-19 16:59:05,0.09891,1.71337
2024-01-19 16:59:06,0.08226,1.66622
2024-01-19 16:59:07,0.08590,1.77748
2024-01-19 16:59:08,0.08470,1.74156
2024-01-19 16:59:09,0.08139,1.66486
2024-01-19 16:59:10,0.09267,1.78317
