Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-19 17:25:31,0.20802,47.45340,4.98340,42.47000
2024-01-19 17:25:32,0.19548,47.56606,4.95605,42.61000
2024-01-19 17:25:33,0.17185,48.27102,5.04102,43.23000
2024-01-19 17:25:34,0.17863,48.86277,4.84277,44.02000
2024-01-19 17:25:35,0.17474,46.71207,4.87207,41.84000
2024-01-19 17:25:36,0.17581,47.09996,4.95996,42.14000
2024-01-19 17:25:37,0.17725,48.09496,4.83496,43.26000
2024-01-19 17:25:38,0.16933,47.94375,4.84375,43.10000
2024-01-19 17:25:39,0.22789,47.49551,4.89551,42.60000
2024-01-19 17:25:40,0.20380,47.78305,4.87305,42.91000
2024-01-19 17:25:41,0.20293,47.17914,4.86914,42.31000
2024-01-19 17:25:42,0.21726,47.79180,4.84180,42.95000
2024-01-19 17:25:43,0.18421,47.32133,4.86133,42.46000
2024-01-19 17:25:44,0.19422,47.48867,4.88867,42.60000
2024-01-19 17:25:45,0.18214,47.15937,4.85938,42.30000
2024-01-19 17:25:46,0.16681,47.14203,4.83203,42.31000
2024-01-19 17:25:47,0.19381,47.19570,4.84570,42.35000
2024-01-19 17:25:48,0.21977,47.44301,4.83301,42.61000
2024-01-19 17:25:49,0.15749,47.96621,4.86621,43.10000
2024-01-19 17:25:50,0.15812,47.67918,4.90918,42.77000
2024-01-19 17:25:51,0.17336,47.16719,4.86719,42.30000
2024-01-19 17:25:52,0.17577,47.64277,4.84277,42.80000
2024-01-19 17:25:53,0.18506,46.76871,4.92871,41.84000
2024-01-19 17:25:54,0.20394,47.38129,5.07129,42.31000
2024-01-19 17:25:55,0.20921,49.43578,4.92578,44.51000
2024-01-19 17:25:56,0.21500,40.08301,4.83301,35.25000
2024-01-19 17:25:58,0.18778,39.79211,4.41211,35.38000
2024-01-19 17:25:59,0.19184,40.16211,4.41211,35.75000
2024-01-19 17:26:00,0.19725,32.77305,4.12305,28.65000
2024-01-19 17:26:01,0.18641,32.63121,3.99121,28.64000
2024-01-19 17:26:02,0.16870,32.16914,3.86914,28.30000
2024-01-19 17:26:03,0.17627,33.49805,3.74805,29.75000
2024-01-19 17:26:04,0.17739,33.16160,3.89160,29.27000
2024-01-19 17:26:05,0.17088,32.91531,3.94531,28.97000
2024-01-19 17:26:06,0.18480,33.45719,3.86719,29.59000
2024-01-19 17:26:07,0.21491,33.00816,3.86816,29.14000
2024-01-19 17:26:08,0.21474,33.22371,3.80371,29.42000
2024-01-19 17:26:09,0.18698,33.59816,3.86816,29.73000
2024-01-19 17:26:10,0.20429,32.35379,3.88379,28.47000
2024-01-19 17:26:11,0.19615,33.50504,3.91504,29.59000
2024-01-19 17:26:12,0.17758,33.50504,3.91504,29.59000
2024-01-19 17:26:13,0.20408,32.54942,3.89941,28.65000
2024-01-19 17:26:14,0.20394,32.35305,3.87305,28.48000
2024-01-19 17:26:15,0.21916,32.84379,3.88379,28.96000
2024-01-19 17:26:16,0.21253,32.48961,3.84961,28.64000
2024-01-19 17:26:17,0.19267,32.15910,3.82910,28.33000
2024-01-19 17:26:18,0.19641,32.82133,3.86133,28.96000
2024-01-19 17:26:19,0.19003,32.44250,3.81250,28.63000
2024-01-19 17:26:20,0.18723,32.51719,3.86719,28.65000
2024-01-19 17:26:21,0.18031,33.09605,3.95605,29.14000
2024-01-19 17:26:22,0.19669,32.97645,3.85645,29.12000
2024-01-19 17:26:23,0.17663,32.38184,3.88184,28.50000
2024-01-19 17:26:24,0.17253,33.28180,3.84180,29.44000
2024-01-19 17:26:25,0.19349,32.77567,3.80566,28.97000
2024-01-19 17:26:27,0.18569,32.76664,3.80664,28.96000
2024-01-19 17:26:28,0.19640,32.91371,3.80371,29.11000
2024-01-19 17:26:29,0.19407,32.32813,3.82813,28.50000
2024-01-19 17:26:30,0.18557,32.80594,3.83594,28.97000
2024-01-19 17:26:31,0.17965,32.97231,3.86230,29.11000
2024-01-19 17:26:32,0.16362,32.93840,3.85840,29.08000
2024-01-19 17:26:33,0.17876,32.68109,3.87109,28.81000
2024-01-19 17:26:34,0.19052,32.74664,3.80664,28.94000
2024-01-19 17:26:35,0.17103,32.68109,3.87109,28.81000
2024-01-19 17:26:36,0.17498,32.46934,3.81934,28.65000
2024-01-19 17:26:37,0.19809,33.13231,3.86230,29.27000
2024-01-19 17:26:38,0.20294,33.66406,3.91406,29.75000
2024-01-19 17:26:39,0.21958,33.29012,3.87012,29.42000
2024-01-19 17:26:40,0.19349,32.66426,3.86426,28.80000
2024-01-19 17:26:41,0.21104,32.56578,3.92578,28.64000
2024-01-19 17:26:42,0.19290,33.00625,3.90625,29.10000
2024-01-19 17:26:43,0.19135,32.50793,3.87793,28.63000
2024-01-19 17:26:44,0.18051,32.53648,3.89648,28.64000
2024-01-19 17:26:45,0.17415,32.41750,3.93750,28.48000
2024-01-19 17:26:46,0.19048,32.57820,3.90820,28.67000
2024-01-19 17:26:47,0.18214,33.17406,3.91406,29.26000
