Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-01-19 17:20:17,0.18774,48.84926,4.98926,43.86000
2024-01-19 17:20:18,0.21688,47.22676,4.92676,42.30000
2024-01-19 17:20:19,0.17620,50.01695,5.87695,44.14000
2024-01-19 17:20:20,0.21743,48.65129,5.07129,43.58000
2024-01-19 17:20:21,0.23190,47.73422,4.82422,42.91000
2024-01-19 17:20:22,0.21845,47.30328,4.86328,42.44000
2024-01-19 17:20:23,0.23150,47.53137,4.90137,42.63000
2024-01-19 17:20:25,0.18431,47.19308,4.91309,42.28000
2024-01-19 17:20:26,0.17286,48.24961,4.84961,43.40000
2024-01-19 17:20:27,0.20283,47.76008,4.83008,42.93000
2024-01-19 17:20:28,0.19830,48.08937,4.85938,43.23000
2024-01-19 17:20:29,0.18097,47.43227,4.82227,42.61000
2024-01-19 17:20:30,0.18592,48.41742,4.85742,43.56000
2024-01-19 17:20:31,0.19238,47.17914,4.86914,42.31000
2024-01-19 17:20:32,0.20676,47.03914,4.86914,42.17000
2024-01-19 17:20:33,0.19638,47.63719,4.86719,42.77000
2024-01-19 17:20:34,0.20826,47.63207,4.87207,42.76000
2024-01-19 17:20:35,0.18369,46.94422,4.82422,42.12000
2024-01-19 17:20:36,0.18428,47.94953,5.01953,42.93000
2024-01-19 17:20:37,0.20350,47.02937,4.85938,42.17000
2024-01-19 17:20:38,0.16991,47.80648,4.89648,42.91000
2024-01-19 17:20:39,0.18011,48.25769,4.88770,43.37000
2024-01-19 17:20:40,0.16473,46.96324,4.82324,42.14000
2024-01-19 17:20:41,0.16247,47.15961,4.84961,42.31000
2024-01-19 17:20:42,0.19101,48.09488,5.00488,43.09000
2024-01-19 17:20:43,0.19835,48.32457,4.93457,43.39000
2024-01-19 17:20:44,0.18034,40.47539,4.77539,35.70000
2024-01-19 17:20:45,0.19224,39.62793,4.37793,35.25000
2024-01-19 17:20:46,0.19677,39.79695,4.37695,35.42000
2024-01-19 17:20:47,0.20165,32.83929,4.02930,28.81000
2024-01-19 17:20:48,0.20945,33.23543,3.81543,29.42000
2024-01-19 17:20:49,0.23464,32.18582,3.71582,28.47000
2024-01-19 17:20:51,0.19155,32.72773,3.92773,28.80000
2024-01-19 17:20:52,0.19713,33.44082,3.84082,29.60000
2024-01-19 17:20:53,0.20742,32.82719,3.86719,28.96000
2024-01-19 17:20:54,0.18970,32.80645,3.85645,28.95000
2024-01-19 17:20:55,0.18258,33.29930,4.02930,29.27000
2024-01-19 17:20:56,0.21037,33.16430,3.90430,29.26000
2024-01-19 17:20:57,0.24390,33.55949,3.97949,29.58000
2024-01-19 17:20:58,0.18639,32.53309,3.91309,28.62000
2024-01-19 17:20:59,0.19193,32.38309,3.91309,28.47000
2024-01-19 17:21:00,0.18979,32.99625,3.90625,29.09000
2024-01-19 17:21:01,0.20000,33.29086,3.88086,29.41000
2024-01-19 17:21:02,0.20430,32.48937,3.85938,28.63000
2024-01-19 17:21:03,0.20037,32.38430,3.90430,28.48000
2024-01-19 17:21:04,0.17944,33.23828,3.98828,29.25000
2024-01-19 17:21:05,0.18936,33.23508,3.95508,29.28000
2024-01-19 17:21:06,0.20837,32.59215,3.95215,28.64000
2024-01-19 17:21:07,0.20113,32.38039,3.90039,28.48000
2024-01-19 17:21:08,0.19202,33.64918,3.90918,29.74000
2024-01-19 17:21:09,0.18248,33.07070,3.97070,29.10000
2024-01-19 17:21:10,0.19585,32.88676,3.92676,28.96000
2024-01-19 17:21:11,0.18140,32.86016,3.91016,28.95000
2024-01-19 17:21:12,0.16832,33.66699,3.91699,29.75000
2024-01-19 17:21:13,0.19005,32.79246,4.02246,28.77000
2024-01-19 17:21:14,0.18123,33.03676,3.92676,29.11000
2024-01-19 17:21:15,0.17816,33.70117,3.95117,29.75000
2024-01-19 17:21:16,0.15739,33.03555,3.93555,29.10000
2024-01-19 17:21:17,0.16713,32.71203,4.08203,28.63000
2024-01-19 17:21:18,0.17916,32.76605,3.95605,28.81000
2024-01-19 17:21:19,0.18785,33.42609,3.99609,29.43000
2024-01-19 17:21:20,0.17913,32.46742,3.85742,28.61000
2024-01-19 17:21:21,0.17188,32.81473,3.84473,28.97000
2024-01-19 17:21:23,0.17045,32.99574,3.88574,29.11000
2024-01-19 17:21:24,0.17974,32.72824,3.94824,28.78000
2024-01-19 17:21:25,0.20209,32.42164,3.93164,28.49000
2024-01-19 17:21:26,0.19078,32.39699,3.91699,28.48000
2024-01-19 17:21:27,0.17949,33.03481,3.92480,29.11000
2024-01-19 17:21:28,0.21193,32.94180,3.84180,29.10000
2024-01-19 17:21:29,0.20039,32.65133,3.86133,28.79000
2024-01-19 17:21:30,0.22958,33.16430,3.90430,29.26000
2024-01-19 17:21:31,0.20326,32.41359,3.93359,28.48000
2024-01-19 17:21:32,0.16058,32.35500,3.87500,28.48000
2024-01-19 17:21:33,0.19836,32.87113,3.91113,28.96000
2024-01-19 17:21:34,0.18332,32.88578,3.92578,28.96000
2024-01-19 17:21:35,0.19213,32.47813,3.82813,28.65000
2024-01-19 17:21:36,0.18091,33.00145,3.73145,29.27000
2024-01-19 17:21:37,0.17502,32.50230,3.86230,28.64000
2024-01-19 17:21:38,0.18241,32.72969,3.92969,28.80000
2024-01-19 17:21:39,0.19206,33.14500,3.87500,29.27000
2024-01-19 17:21:40,0.19008,32.52137,3.90137,28.62000
2024-01-19 17:21:41,0.17841,32.09676,3.92676,28.17000
2024-01-19 17:21:42,0.18025,32.52965,3.88965,28.64000
2024-01-19 17:21:43,0.17935,33.00184,3.88184,29.12000
2024-01-19 17:21:44,0.18569,32.17523,3.86523,28.31000
2024-01-19 17:21:45,0.17288,32.48156,3.85156,28.63000
2024-01-19 17:21:46,0.18289,32.81426,3.86426,28.95000
2024-01-19 17:21:47,0.17555,33.37922,3.94922,29.43000
2024-01-19 17:21:48,0.17851,32.52281,3.88281,28.64000
2024-01-19 17:21:49,0.17166,32.69527,3.90527,28.79000
2024-01-19 17:21:50,0.18276,32.32570,3.84570,28.48000
2024-01-19 17:21:51,0.18844,32.67770,3.88770,28.79000
2024-01-19 17:21:52,0.18499,32.51988,3.87988,28.64000
2024-01-19 17:21:54,0.18545,32.37551,3.89551,28.48000
2024-01-19 17:21:55,0.19745,32.76668,3.84668,28.92000
2024-01-19 17:21:56,0.17105,32.34719,3.86719,28.48000
2024-01-19 17:21:57,0.20599,32.83184,3.88184,28.95000
2024-01-19 17:21:58,0.17232,32.86625,3.90625,28.96000
2024-01-19 17:21:59,0.17514,32.55968,3.92969,28.63000
2024-01-19 17:22:00,0.18692,32.08894,3.91895,28.17000
2024-01-19 17:22:01,0.19657,32.07918,3.90918,28.17000
2024-01-19 17:22:02,0.20481,32.36867,3.88867,28.48000
2024-01-19 17:22:03,0.21022,32.04890,3.87891,28.17000
2024-01-19 17:22:04,0.22577,32.31254,3.85254,28.46000
2024-01-19 17:22:05,0.17652,32.27312,3.95313,28.32000
2024-01-19 17:22:06,0.19505,31.94262,3.93262,28.01000
2024-01-19 17:22:07,0.19133,32.88578,3.92578,28.96000
2024-01-19 17:22:08,0.18846,33.17723,3.90723,29.27000
2024-01-19 17:22:09,0.18051,33.30598,3.87598,29.43000
2024-01-19 17:22:10,0.19442,32.03816,3.86816,28.17000
2024-01-19 17:22:11,0.19759,32.50547,3.85547,28.65000
2024-01-19 17:22:12,0.17203,32.54234,3.90234,28.64000
2024-01-19 17:22:13,0.17468,32.66891,3.87891,28.79000
2024-01-19 17:22:14,0.18182,32.20477,3.88477,28.32000
2024-01-19 17:22:15,0.19234,32.53184,3.88184,28.65000
2024-01-19 17:22:16,0.18906,32.67648,3.89648,28.78000
2024-01-19 17:22:17,0.19390,33.68761,3.80762,29.88000
